@relation cancer
@attribute 0 NUMERIC
@attribute 1 NUMERIC
@attribute 2 NUMERIC
@attribute 3 NUMERIC
@attribute 4 NUMERIC
@attribute 5 NUMERIC
@attribute 6 NUMERIC
@attribute 7 NUMERIC
@attribute 8 NUMERIC
@attribute 9 NUMERIC
@attribute 10 NUMERIC
@attribute 11 NUMERIC
@attribute 12 NUMERIC
@attribute 13 NUMERIC
@attribute 14 NUMERIC
@attribute 15 NUMERIC
@attribute 16 NUMERIC
@attribute 17 NUMERIC
@attribute 18 NUMERIC
@attribute 19 NUMERIC
@attribute 20 NUMERIC
@attribute 21 NUMERIC
@attribute 22 NUMERIC
@attribute 23 NUMERIC
@attribute 24 NUMERIC
@attribute 25 NUMERIC
@attribute 26 NUMERIC
@attribute 27 NUMERIC
@attribute 28 NUMERIC
@attribute 29 NUMERIC
@attribute 30 NUMERIC
@attribute 31 NUMERIC
@attribute 32 NUMERIC
@attribute 33 NUMERIC
@attribute 34 NUMERIC
@attribute 35 NUMERIC
@attribute 36 NUMERIC
@attribute 37 NUMERIC
@attribute 38 NUMERIC
@attribute 39 NUMERIC
@attribute 40 NUMERIC
@attribute 41 NUMERIC
@attribute 42 NUMERIC
@attribute 43 NUMERIC
@attribute 44 NUMERIC
@attribute 45 NUMERIC
@attribute 46 NUMERIC
@attribute 47 NUMERIC
@attribute 48 NUMERIC
@attribute 49 NUMERIC
@attribute 50 NUMERIC
@attribute 51 NUMERIC
@attribute 52 NUMERIC
@attribute 53 NUMERIC
@attribute 54 NUMERIC
@attribute 55 NUMERIC
@attribute 56 NUMERIC
@attribute 57 NUMERIC
@attribute 58 NUMERIC
@attribute 59 NUMERIC
@attribute 60 NUMERIC
@attribute 61 NUMERIC
@attribute 62 NUMERIC
@attribute 63 NUMERIC
@attribute 64 NUMERIC
@attribute 65 NUMERIC
@attribute 66 NUMERIC
@attribute 67 NUMERIC
@attribute 68 NUMERIC
@attribute 69 NUMERIC
@attribute 70 NUMERIC
@attribute 71 NUMERIC
@attribute classes {0,1,}
@data
0.027451851851841683,0.008825925925922656,0.00798888888888593,0.00584444444444228,0.004225925925924361,0.003248148148146945,0.0027962962962952607,0.002622222222221251,0.0022333333333325062,0.0021703703703695666,0.0021777777777769714,0.0021185185185177337,0.0019407407407400219,0.0022925925925917435,0.0020666666666659013,0.0020444444444436874,0.0019814814814807474,0.001955555555554831,0.0021037037037029247,0.0020925925925918175,0.00198518518518445,0.0021925925925917805,0.002329629629628767,0.0022481481481473153,0.0023481481481472783,0.0024592592592583484,0.002788888888887856,0.0029407407407396518,0.00303333333333221,0.0029370370370359494,0.0030518518518507214,0.0032703703703691593,0.003281481481480266,0.003348148148146908,0.0031629629629617915,0.003459259259257978,0.0036444444444430945,0.0033037037037024802,0.0033407407407395036,0.0030740740740729357,0.00303333333333221,0.002988888888887782,0.002755555555554535,0.0027518518518508325,0.002474074074073158,0.002107407407406627,0.002155555555554757,0.0022259259259251015,0.0018333333333326544,0.001807407407406738,0.002029629629628878,0.0018999999999992963,0.0017925925925919286,0.0016333333333327284,0.0019037037037029987,0.001785185185184524,0.0016185185185179191,0.0015592592592586817,0.0016481481481475377,0.0018777777777770823,0.001807407407406738,0.0020037037037029617,0.0023185185185176597,0.002422222222221325,0.002781481481480451,0.0031444444444432796,0.0038666666666652347,0.005581481481479415,0.00738518518518245,0.008007407407404441,0.026918518518508548,0.7454999999997239,0
0.03077777777776638,0.014188888888883634,0.00881481481481155,0.0042333333333317655,0.002007407407406664,0.0013592592592587558,0.0008888888888885597,0.000670370370370122,0.0005148148148146241,0.0004999999999998148,0.0003925925925924472,0.00036296296296282855,0.00029629629629618657,0.00027407407407397256,0.0003925925925924472,0.0002888888888887819,0.0003333333333332099,0.0003703703703702332,0.0003666666666665309,0.0005481481481479451,0.0005814814814812661,0.0005888888888886708,0.0006814814814812291,0.0007962962962960013,0.0009111111111107736,0.0010555555555551647,0.001070370370369974,0.001407407407406886,0.0015333333333327655,0.0018148148148141427,0.0020111111111103665,0.0022185185185176967,0.002607407407406442,0.0027851851851841535,0.002833333333332284,0.003437037037035764,0.0033518518518506103,0.0033296296296283965,0.003114814814813661,0.0027111111111101068,0.0029074074074063308,0.002566666666665716,0.0022148148148139943,0.0021481481481473524,0.001962962962962236,0.0014444444444439094,0.0015666666666660865,0.0013962962962957791,0.0009666666666663087,0.0009185185185181784,0.0009185185185181784,0.000848148148147834,0.0005777777777775638,0.0005111111111109219,0.0006037037037034801,0.00048518518518500547,0.0004185185185183635,0.0004518518518516845,0.0004629629629627915,0.0006111111111108847,0.0005629629629627544,0.0005481481481479451,0.0006777777777775267,0.0008444444444441316,0.0009629629629626063,0.0016888888888882633,0.002422222222221325,0.004288888888887301,0.008144444444441429,0.011444444444440205,0.027562962962952756,0.8104481481478479,0
0.031866666666654865,0.007725925925923065,0.007529629629626841,0.0066703703703679,0.00457407407407238,0.003466666666665383,0.0029037037037026284,0.002522222222221288,0.0022370370370362086,0.002055555555554794,0.001896296296295594,0.0018925925925918916,0.0017148148148141797,0.001696296296295668,0.0016851851851845611,0.0019370370370363197,0.001840740740740059,0.002040740740739985,0.0020925925925918175,0.0020259259259251755,0.002174074074073269,0.0025185185185175856,0.002799999999998963,0.0028444444444433907,0.003125925925924768,0.0032444444444432426,0.0034555555555542757,0.0035888888888875596,0.003911111111109662,0.003999999999998519,0.004396296296294668,0.00458888888888719,0.004614814814813106,0.004899999999998185,0.004625925925924213,0.0056555555555534605,0.00500370370370185,0.004981481481479637,0.004522222222220548,0.004259259259257682,0.004107407407405886,0.0038074074074059975,0.0031629629629617915,0.0030518518518507214,0.003281481481480266,0.0025481481481472042,0.00258888888888793,0.0023185185185176597,0.0017888888888882262,0.0018777777777770823,0.0018999999999992963,0.0016444444444438354,0.0014555555555550164,0.0013814814814809698,0.0015148148148142538,0.001374074074073565,0.001303703703703221,0.0013222222222217324,0.001374074074073565,0.00154074074074017,0.0017666666666660124,0.0018481481481474637,0.002129629629628841,0.0026037037037027395,0.0028629629629619026,0.0036666666666653087,0.004581481481479785,0.006070370370368122,0.007477777777775008,0.007044444444441835,0.026896296296286336,0.7201222222219555,0
0.04397777777776149,0.009174074074070676,0.010055555555551831,0.00907037037036701,0.007177777777775119,0.00506666666666479,0.003533333333332025,0.002577777777776823,0.0020259259259251755,0.001785185185184524,0.0015703703703697888,0.0014888888888883373,0.001237037037036579,0.0012407407407402811,0.0012629629629624952,0.0012518518518513883,0.0012629629629624952,0.0011518518518514253,0.0011925925925921508,0.0012333333333328766,0.0011296296296292112,0.0011740740740736391,0.0012740740740736021,0.0012481481481476859,0.0012407407407402811,0.001337037037036542,0.0014444444444439094,0.0016148148148142168,0.0014666666666661235,0.0016222222222216213,0.001696296296295668,0.0017444444444437983,0.0019222222222215102,0.002055555555554794,0.0020259259259251755,0.0028592592592582003,0.0028370370370359864,0.002814814814813772,0.0027370370370360234,0.0022037037037028876,0.002848148148147093,0.002855555555554498,0.002388888888888004,0.002666666666665679,0.002555555555554609,0.0024037037037028136,0.0025407407407398,0.0024925925925916694,0.001988888888888152,0.0020851851851844128,0.002407407407406516,0.0022481481481473153,0.001851851851851166,0.002296296296295446,0.0020925925925918175,0.0019592592592585336,0.0018037037037030358,0.001951851851851129,0.002229629629628804,0.0021777777777769714,0.0018333333333326544,0.002374074074073195,0.0026296296296286557,0.002666666666665679,0.0032111111111099216,0.0038074074074059975,0.004851851851850055,0.00673333333333084,0.009040740740737392,0.008729629629626397,0.036781481481467856,0.7277111111108416,0
0.03302222222220999,0.008470370370367233,0.008437037037033912,0.006348148148145797,0.00467037037036864,0.003533333333332025,0.002933333333332247,0.002507407407406479,0.002322222222221362,0.001974074074073343,0.001885185185184487,0.0016814814814808587,0.0017888888888882262,0.0017481481481475007,0.001807407407406738,0.0018925925925918916,0.0019148148148141057,0.0019666666666659383,0.0020259259259251755,0.002088888888888115,0.0022592592592584225,0.001951851851851129,0.002222222222221399,0.002307407407406553,0.002362962962962088,0.0025407407407398,0.002574074074073121,0.0027037037037027025,0.002833333333332284,0.0028851851851841165,0.0030111111111099957,0.0031777777777766006,0.003122222222221066,0.0031370370370358753,0.0033740740740728246,0.003837037037035616,0.0036740740740727135,0.003570370370369048,0.003725925925924546,0.003092592592591447,0.0032962962962950755,0.003359259259258015,0.002740740740739726,0.002999999999998889,0.002899999999998926,0.0026296296296286557,0.0025296296296286928,0.0025629629629620137,0.0023370370370361716,0.0020666666666659013,0.0023444444444435763,0.002196296296295483,0.0019333333333326173,0.0021111111111103294,0.0022185185185176967,0.0018999999999992963,0.0020259259259251755,0.001974074074073343,0.002262962962962125,0.002455555555554646,0.0024518518518509436,0.002614814814813846,0.002848148148147093,0.003292592592591373,0.0034740740740727876,0.004288888888887301,0.00549629629629426,0.006737037037034542,0.007966666666663716,0.0066703703703679,0.030885185185173747,0.7230481481478803,0
0.033599999999987556,0.0071999999999973335,0.0076629629629601246,0.007025925925923324,0.005970370370368159,0.004988888888887041,0.004477777777776119,0.0038444444444430204,0.0035074074074061086,0.0032222222222210288,0.0029444444444433537,0.002474074074073158,0.0024629629629620508,0.002374074074073195,0.0024037037037028136,0.002355555555554683,0.0023259259259250644,0.0022814814814806363,0.0022259259259251015,0.002288888888888041,0.0022370370370362086,0.0022703703703695296,0.00225555555555472,0.0024259259259250274,0.002511111111110181,0.002774074074073047,0.0027925925925915583,0.0028259259259248793,0.0027962962962952607,0.0029740740740729727,0.003399999999998741,0.003181481481480303,0.0030037037037025914,0.0031962962962951125,0.0032962962962950755,0.0035999999999986668,0.003425925925924657,0.00319259259259141,0.003437037037035764,0.002966666666665568,0.0033703703703691222,0.0028518518518507955,0.0025518518518509066,0.002599999999999037,0.002699999999999,0.0022518518518510177,0.002374074074073195,0.00242962962962873,0.002188888888888078,0.0019481481481474266,0.002355555555554683,0.0021666666666658643,0.00209629629629552,0.0020037037037029617,0.002229629629628804,0.0020444444444436874,0.002062962962962199,0.00198518518518445,0.0022333333333325062,0.0025037037037027765,0.0025962962962953347,0.0029037037037026284,0.0031444444444432796,0.003959259259257793,0.004311111111109514,0.0049259259259241015,0.005644444444442354,0.006962962962960384,0.007411111111108366,0.005570370370368307,0.033714814814802326,0.7077074074071453,0
0.03003333333332221,0.01340370370369874,0.008566666666663494,0.004551851851850166,0.0025481481481472042,0.0016592592592586447,0.0012629629629624952,0.0012185185185180673,0.0010296296296292483,0.0007851851851848944,0.000848148148147834,0.000781481481481192,0.0007777777777774897,0.0007111111111108477,0.0007740740740737874,0.0006740740740738244,0.0007407407407404664,0.0007629629629626804,0.0007851851851848944,0.0006962962962960384,0.0007666666666663827,0.000837037037036727,0.000914814814814476,0.0008333333333330247,0.000959259259258904,0.0008074074074071084,0.0008629629629626433,0.000925925925925583,0.0010074074074070342,0.001003703703703332,0.0010888888888884857,0.0011666666666662346,0.0012111111111106625,0.001370370370369863,0.0012703703703699,0.0016925925925919657,0.0017925925925919286,0.0014111111111105884,0.0016111111111105144,0.0014296296296291001,0.0014296296296291001,0.0012407407407402811,0.001203703703703258,0.0012407407407402811,0.0013333333333328395,0.000981481481481118,0.0011259259259255089,0.000892592592592262,0.0009333333333329877,0.0009407407407403923,0.0010074074074070342,0.0009703703703700109,0.0007740740740737874,0.0008222222222219177,0.0009851851851848204,0.000870370370370048,0.0007777777777774897,0.0008888888888885597,0.0008629629629626433,0.0009962962962959273,0.0010333333333329506,0.0010259259259255459,0.0012481481481476859,0.0013814814814809698,0.0016888888888882633,0.002362962962962088,0.003059259259258126,0.004751851851850092,0.008437037037033912,0.011759259259254903,0.027888888888878558,0.8195111111108075,0
0.03312962962961736,0.012348148148143575,0.008885185185181894,0.0063777777777754155,0.003814814814813402,0.0030111111111099957,0.00236666666666579,0.0024370370370361345,0.0021666666666658643,0.0018703703703696777,0.0018777777777770823,0.0017481481481475007,0.0016481481481475377,0.0015925925925920027,0.001774074074073417,0.0016888888888882633,0.0015111111111105514,0.0015925925925920027,0.0015185185185179562,0.001507407407406849,0.0015037037037031469,0.0014999999999994445,0.0014111111111105884,0.0013185185185180302,0.0012740740740736021,0.0013629629629624582,0.0015148148148142538,0.0016222222222216213,0.0017370370370363938,0.0016370370370364308,0.0021481481481473524,0.002362962962962088,0.002374074074073195,0.0025703703703694185,0.003537037037035727,0.0037999999999985927,0.003088888888887745,0.0029111111111100327,0.0028037037037026654,0.002499999999999074,0.002274074074073232,0.002222222222221399,0.001955555555554831,0.0018481481481474637,0.0018555555555548682,0.001596296296295705,0.0014629629629624211,0.0012888888888884114,0.0011777777777773415,0.0010666666666662716,0.0010851851851847833,0.0009962962962959273,0.0009777777777774156,0.0007777777777774897,0.0009555555555552016,0.000814814814814513,0.0008777777777774526,0.0007592592592589781,0.000959259259258904,0.0009777777777774156,0.0008333333333330247,0.0010333333333329506,0.001203703703703258,0.0014814814814809328,0.0021481481481473524,0.0030111111111099957,0.004251851851850277,0.00567037037036827,0.00808518518518219,0.010970370370366307,0.02836666666665616,0.7711703703700847,0
0.02122222222221436,0.006962962962960384,0.00589259259259041,0.004025925925924435,0.0032222222222210288,0.0028185185185174745,0.002599999999999037,0.002499999999999074,0.002329629629628767,0.0020370370370362827,0.0022777777777769344,0.0021333333333325433,0.0021666666666658643,0.0023111111111102554,0.002062962962962199,0.0025259259259249904,0.002274074074073232,0.00258888888888793,0.0027777777777767488,0.003014814814813698,0.00308148148148034,0.0034185185185172523,0.0036666666666653087,0.003885185185183746,0.004051851851850351,0.0041370370370355045,0.004577777777776082,0.004777777777776008,0.004914814814812995,0.005111111111109218,0.004937037037035208,0.005444444444442428,0.005477777777775749,0.00528888888888693,0.005737037037034912,0.005729629629627507,0.005714814814812699,0.005592592592590521,0.0051592592592573485,0.004766666666664901,0.004951851851850018,0.004555555555553869,0.004325925925924324,0.003962962962961495,0.004011111111109625,0.003459259259257978,0.0036333333333319878,0.0032518518518506474,0.00292222222222114,0.0026296296296286557,0.0027444444444434278,0.002340740740739874,0.002074074074073306,0.0020925925925918175,0.002322222222221362,0.002040740740739985,0.0021185185185177337,0.001807407407406738,0.0018666666666659754,0.0020370370370362827,0.0018777777777770823,0.0019703703703696407,0.001962962962962236,0.0021333333333325433,0.00236666666666579,0.0030370370370359123,0.003818518518517104,0.005274074074072121,0.006592592592590151,0.006025925925923694,0.02475925925925009,0.7078185185182564,0
0.03487037037035746,0.011374074074069861,0.011107407407403293,0.008777777777774528,0.00528888888888693,0.003481481481480192,0.002466666666665753,0.0020444444444436874,0.0015111111111105514,0.0010444444444440576,0.0010555555555551647,0.0008518518518515364,0.000803703703703406,0.0008259259259256201,0.0008296296296293223,0.000748148148147871,0.0006074074074071824,0.0006777777777775267,0.0007296296296293594,0.0007259259259256571,0.0006370370370368011,0.0007074074074071454,0.0007111111111108477,0.0007740740740737874,0.0007925925925922991,0.0007962962962960013,0.000881481481481155,0.0009407407407403923,0.000992592592592225,0.0012296296296291742,0.0012740740740736021,0.0012481481481476859,0.0015481481481475748,0.0015111111111105514,0.001440740740740207,0.0017703703703697148,0.001988888888888152,0.0019370370370363197,0.0018814814814807847,0.0015703703703697888,0.0017222222222215843,0.0015666666666660865,0.0014259259259253977,0.0015148148148142538,0.00154074074074017,0.0011999999999995556,0.0014888888888883373,0.0012703703703699,0.0009999999999996297,0.0010555555555551647,0.0011629629629625322,0.0011444444444440205,0.0009074074074070713,0.001003703703703332,0.001237037037036579,0.001114814814814402,0.0009407407407403923,0.000859259259258941,0.0010111111111107366,0.001374074074073565,0.0012777777777773045,0.001596296296295705,0.0016592592592586447,0.00198518518518445,0.002644444444443465,0.0033037037037024802,0.004692592592590855,0.007081481481478859,0.0093703703703669,0.009566666666663124,0.03265925925924716,0.7851666666663759,0
