@relation cancer
@attribute 0 NUMERIC
@attribute 1 NUMERIC
@attribute 2 NUMERIC
@attribute 3 NUMERIC
@attribute 4 NUMERIC
@attribute 5 NUMERIC
@attribute 6 NUMERIC
@attribute 7 NUMERIC
@attribute 8 NUMERIC
@attribute 9 NUMERIC
@attribute 10 NUMERIC
@attribute 11 NUMERIC
@attribute classes {0,1,}
@data
0.07647037037034204,0.06903333333330776,0.03680740740739377,0.03339999999998763,0.048151851851834016,0.08455185185182054,0.04567407407405716,0.034951851851838904,0.03997407407405927,0.07182592592589933,0.07356296296293571,0.3855962962961535,0
0.04668148148146419,0.054499999999979815,0.04498148148146482,0.06121481481479214,0.09571851851848306,0.12264444444439902,0.08930740740737433,0.05228518518516582,0.04192222222220669,0.0549518518518315,0.050699999999981225,0.285092592592487,0
0.08459629629626496,0.07891111111108189,0.03808148148146738,0.03052592592591462,0.037966666666652604,0.04744814814813057,0.04440370370368726,0.03284814814813598,0.03904444444442998,0.0760740740740459,0.07975925925922972,0.41034074074058874,0
0.06802962962960443,0.0702037037036777,0.03936666666665209,0.040499999999985,0.058081481481459966,0.07740370370367504,0.06474444444442047,0.04756296296294535,0.04254074074072498,0.0695555555555298,0.07097037037034408,0.3510407407406107,0
0.06608518518516071,0.0749666666666389,0.04424074074072436,0.044311111111094696,0.051218518518499546,0.05944074074071873,0.05893703703701521,0.04857037037035238,0.04601851851850147,0.06915185185182623,0.06985925925923339,0.367199999999864,0
0.06876666666664119,0.06641481481479021,0.05535185185183135,0.0536851851851653,0.058755555555533794,0.06170370370368085,0.061355555555532834,0.05555925925923868,0.05766296296294161,0.0671814814814566,0.07189629629626967,0.32166666666654753,0
0.07391111111108374,0.07139999999997355,0.048003703703685924,0.04690740740739004,0.04767777777776012,0.051718518518499366,0.05165925925924013,0.04577407407405712,0.05109999999998108,0.07014444444441846,0.06875185185182639,0.3729518518517137,0
0.06736666666664172,0.071481481481455,0.041651851851836424,0.04611481481479773,0.06060370370368126,0.06978518518515933,0.06353703703701351,0.04802962962961184,0.046407407407390217,0.06853703703701165,0.06547407407404983,0.3510111111109811,0
0.05642962962960873,0.061255555555532866,0.03841851851850429,0.04138518518516986,0.07408148148145405,0.14955925925920385,0.06345185185182835,0.037492592592578707,0.03512222222220921,0.058277777777756196,0.06301111111108777,0.32151481481469574,0
0.06626666666664212,0.07329999999997285,0.0516148148147957,0.04752222222220462,0.05150740740738833,0.057103703703682555,0.05422592592590584,0.04309999999998404,0.042918518518502626,0.06696666666664186,0.06701111111108629,0.3784629629628228,0
0.064314814814791,0.07172962962960307,0.05545555555553502,0.05518888888886845,0.05897407407405223,0.05803703703701554,0.054196296296276224,0.046103703703686626,0.04578148148146453,0.06663333333330865,0.0654444444444202,0.3581407407406081,0
0.07347037037034315,0.0770333333333048,0.04232592592591025,0.037859259259245236,0.04405925925924294,0.053781481481461564,0.04597777777776075,0.03679629629628267,0.03937407407405949,0.07158148148145498,0.07332222222219506,0.40441851851836874,0
0.06761481481478977,0.07028518518515915,0.04316666666665068,0.04299629629628037,0.059918518518496326,0.08896666666663372,0.05476296296294268,0.04105925925924405,0.04125185185183657,0.06532222222219802,0.06929999999997433,0.3553555555554239,0
0.07414444444441698,0.07119259259256623,0.03733333333331951,0.03578148148146823,0.053925925925905956,0.07461851851849088,0.06354444444442091,0.044825925925909324,0.04248148148146575,0.06721481481478991,0.06748148148145648,0.3674555555554195,0
0.07584444444441635,0.08925185185181879,0.043840740740724506,0.03246296296295094,0.03474814814813528,0.042059259259243684,0.037962962962948904,0.03406666666665405,0.04071111111109603,0.07945555555552612,0.08175185185182157,0.4078444444442934,0
0.06737037037034542,0.07144074074071428,0.047799999999982294,0.044877777777761155,0.054599999999979776,0.06783333333330821,0.06651111111108647,0.055370370370349864,0.0495481481481298,0.06359259259256904,0.06344444444442095,0.34761111111098236,0
0.0562185185184977,0.05763703703701569,0.06252592592590277,0.07429629629626879,0.08097037037034038,0.08174444444441417,0.06948518518515945,0.05467407407405382,0.050514814814796104,0.06255925925923608,0.05592222222220151,0.29345185185174316,0
0.08885185185181894,0.08227407407404361,0.03921111111109659,0.03422962962961695,0.03793333333331928,0.04361851851850236,0.0398629629629482,0.03565555555554235,0.03777407407406008,0.07664444444441605,0.08657407407404201,0.3973703703702232,0
0.08718518518515289,0.07900740740737815,0.0393814814814669,0.036929629629615955,0.043744444444428245,0.05519999999997956,0.04761481481479718,0.03627777777776434,0.03502592592591295,0.07455185185182424,0.07930740740737803,0.3857740740739312,0
0.07737777777774912,0.08058888888885904,0.04587037037035338,0.03768148148146753,0.03661481481480126,0.040662962962947906,0.04227777777776212,0.03702222222220851,0.04427037037035397,0.07474074074071306,0.07737037037034171,0.405522222222072,0
0.09019259259255918,0.08105555555552553,0.03965925925924457,0.0328740740740619,0.03752962962961573,0.043340740740724686,0.040566666666651645,0.03675925925924564,0.042418518518502805,0.07730370370367508,0.08684814814811598,0.3914518518517069,0
0.06942592592590022,0.0735296296296024,0.05632592592590507,0.048911111111092996,0.04677407407405675,0.04861851851850051,0.045333333333316544,0.043199999999984,0.04884814814813006,0.07223703703701029,0.07444814814812058,0.37234814814801026,0
0.06986666666664079,0.07945185185182242,0.04683333333331599,0.04109999999998478,0.04324814814813213,0.047492592592575,0.043337037037020985,0.036744444444430834,0.04187037037035486,0.07302962962960258,0.07253703703701017,0.4044888888887391,0
0.09230740740737321,0.08614074074070883,0.041633333333317916,0.03107037037035886,0.02841111111110059,0.02849259259258204,0.029581481481470526,0.02841111111110059,0.03505925925924627,0.08261481481478422,0.08428518518515397,0.4319925925924326,0
0.026774074074064156,0.02812962962961921,0.037244444444430654,0.06037037037034801,0.1567814814814234,0.26960370370360387,0.13715185185180107,0.05662222222220125,0.03815185185183772,0.02900370370369296,0.029962962962951867,0.13020370370365547,0
0.0802074074073777,0.07772962962960084,0.04448518518516871,0.04127037037035509,0.04572222222220529,0.05074444444442565,0.04979629629627785,0.043381481481465416,0.0449518518518352,0.07452222222219462,0.0757666666666386,0.37142222222208465,0
0.0560592592592385,0.06372592592590233,0.0501851851851666,0.056903703703682626,0.07313703703700995,0.0806740740740442,0.07238518518515838,0.05349259259257278,0.04711851851850107,0.06360370370368015,0.0586148148147931,0.32409999999988,0
0.08204074074071036,0.08244814814811761,0.04290740740739152,0.03444814814813539,0.036074074074060714,0.03909999999998552,0.03365555555554309,0.03168888888887715,0.041174074074058827,0.07587777777774968,0.07786296296293413,0.4227222222220657,0
0.0735333333333061,0.07836296296293394,0.040266666666651754,0.033507407407394996,0.038885185185170784,0.046411111111093924,0.04331851851850248,0.03495555555554261,0.03865925925924494,0.07598148148145334,0.07803703703700814,0.4180814814813266,0
0.07245555555552873,0.07437037037034283,0.04508888888887219,0.04402962962961332,0.04873703703701899,0.05366296296294309,0.0514592592592402,0.04570740740739048,0.04582962962961266,0.07133333333330691,0.07268518518515826,0.374640740740602,0
0.07298888888886186,0.07523703703700917,0.0403370370370221,0.041096296296281074,0.05085185185183302,0.06313703703701365,0.059011111111089254,0.044766666666650086,0.0401814814814666,0.07318888888886178,0.07201111111108444,0.36719259259245657,0
0.058592592592570894,0.0676629629629379,0.05048888888887019,0.05318518518516549,0.06452962962960573,0.0673592592592343,0.05974444444442232,0.04544074074072391,0.044622222222205694,0.06562592592590162,0.06673333333330862,0.35601481481468294,0
0.07361111111108384,0.07395555555552817,0.041559259259243864,0.04086666666665153,0.05327037037035064,0.06862592592590051,0.06235925925923616,0.045225925925909176,0.041392592592577264,0.06912592592590032,0.06929259259256693,0.3607148148146812,0
0.0703518518518258,0.07515925925923142,0.04613703703701995,0.04219259259257697,0.04747407407405649,0.05707407407405293,0.04839259259257467,0.03758518518517127,0.0384444444444302,0.07122962962960325,0.07339999999997282,0.3925592592591139,0
0.0760740740740459,0.07524814814812028,0.04301111111109518,0.04023703703702213,0.04534444444442765,0.05125185185183287,0.05079259259257378,0.043748148148131945,0.045222222222205476,0.07399999999997259,0.07535925925923134,0.3797111111109705,0
0.06485555555553153,0.07040740740738133,0.045640740740723836,0.047477777777760195,0.060422222222199846,0.07457407407404645,0.06617777777775327,0.04912592592590773,0.044348148148131726,0.06502962962960554,0.06312592592590255,0.3488148148146856,0
0.07534444444441654,0.07286666666663968,0.03830740740739322,0.036729629629616026,0.04972592592590751,0.0686111111110857,0.06363333333330977,0.045340740740723945,0.04242592592591021,0.06888148148145597,0.06916296296293735,0.3689703703702337,0
0.05820740740738585,0.06570370370367937,0.05269629629627678,0.0563777777777569,0.07295555555552853,0.09034814814811469,0.0636888888888653,0.03958148148146682,0.03455555555554276,0.06649999999997537,0.06116296296294031,0.33822222222209697,0
0.07075925925923306,0.07647037037034204,0.04951111111109277,0.04585925925924227,0.049988888888870375,0.05308148148146182,0.051366666666647645,0.04228888888887323,0.041703703703688255,0.07041111111108503,0.06933703703701136,0.3792222222220818,0
0.06405555555553183,0.07109629629626997,0.06000740740738518,0.061818518518495624,0.06669629629627159,0.06118888888886623,0.050766666666647864,0.03948148148146686,0.039233333333318805,0.06911481481478922,0.07238518518515838,0.3441555555554281,0
0.07232962962960283,0.07982592592589637,0.04792962962961188,0.04222592592591028,0.043655555555539384,0.04699629629627889,0.04397777777776149,0.040459259259244276,0.04194074074072521,0.07341111111108392,0.07139999999997355,0.3958481481480015,0
0.05347777777775797,0.059777777777755635,0.051229629629610654,0.062174074074051046,0.08381481481478377,0.09124074074070694,0.08090370370367374,0.06097777777775519,0.05021111111109251,0.05824074074071917,0.05371111111109122,0.2942407407406318,0
0.0779851851851563,0.07636296296293468,0.04172592592591047,0.03674814814813454,0.043329629629613585,0.05757777777775645,0.05448518518516501,0.038114814814800696,0.03972592592591121,0.07027407407404805,0.07205185185182517,0.3916185185183735,0
0.04500370370368704,0.05794814814812668,0.05262222222220273,0.061199999999977335,0.08552222222219055,0.10617407407403474,0.08401111111107999,0.05136296296294394,0.037303703703689885,0.057155555555534386,0.055003703703683335,0.306692592592479,0
0.06548148148145723,0.06964074074071495,0.05064074074072199,0.053007407407387776,0.06024444444442213,0.06298518518516186,0.056544444444423504,0.04889259259257448,0.045896296296279296,0.06669999999997529,0.06649259259256797,0.35347407407394316,0
0.06388148148145782,0.06404444444442073,0.05779999999997859,0.06389999999997634,0.07031851851849247,0.07014074074071476,0.0616296296296068,0.0511481481481292,0.052037037037017765,0.06641851851849392,0.05825555555553398,0.32042592592580726,0
0.06281111111108785,0.07140740740738095,0.05196666666664742,0.051281481481462485,0.05348888888886908,0.05432962962960951,0.05088888888887004,0.04488148148146486,0.045840740740723765,0.07043333333330724,0.07017407407404809,0.3724962962961583,0
0.05382222222220229,0.06804074074071555,0.053281481481461744,0.05738518518516393,0.06684814814812338,0.07193703703701039,0.05902962962960777,0.04402592592590962,0.04207777777776219,0.06708888888886404,0.06261851851849533,0.3538444444443134,0
0.08419999999996881,0.0829222222221915,0.039344444444429874,0.02949259259258167,0.02809629629628589,0.03619629629628289,0.03512962962961662,0.03152592592591425,0.04040370370368874,0.07715185185182327,0.08049999999997018,0.4350370370368759,0
0.05477037037035008,0.06198888888886593,0.051529629629610545,0.06059259259257015,0.07787037037034153,0.08617037037033845,0.07319259259256548,0.05228518518516582,0.048003703703685924,0.06151481481479203,0.057259259259238054,0.3148222222221056,0
0.07461481481478718,0.08014814814811846,0.04147407407405871,0.036318518518505066,0.0408185185185034,0.04734814814813061,0.046859259259241906,0.0406555555555405,0.04405925925924294,0.07454814814812054,0.07318518518515808,0.3999703703702222,0
0.07102222222219592,0.0789296296296004,0.05058148148146275,0.04477407407405749,0.04553333333331647,0.04890370370368559,0.04677407407405675,0.03935555555554098,0.042299999999984336,0.07090740740738115,0.0725777777777509,0.38834074074059693,0
0.05351111111109129,0.061207407407384735,0.04263703703702124,0.05186666666664746,0.07928518518515582,0.10237037037033246,0.0814925925925624,0.050977777777758894,0.041033333333318135,0.05891111111108929,0.05790740740738596,0.3187999999998819,0
0.07644814814811983,0.07679629629626786,0.04409259259257626,0.03814074074072661,0.043440740740724654,0.053322222222202474,0.04632222222220506,0.040262962962948054,0.043744444444428245,0.07309999999997292,0.07590370370367559,0.38842592592578207,0
0.07794444444441558,0.07825925925923027,0.04980370370368526,0.045292592592575814,0.05252962962961017,0.06395555555553187,0.05354074074072091,0.03170370370369196,0.02734814814813802,0.0735296296296024,0.07441111111108355,0.37168148148134383,0
0.060740740740718245,0.07041851851849244,0.05064444444442569,0.05064074074072199,0.0531999999999803,0.05354444444442461,0.05020740740738881,0.0433629629629469,0.04583333333331636,0.07285185185182487,0.07212962962960291,0.3764259259257865,0
0.07663703703700865,0.07427777777775027,0.045125925925909215,0.039033333333318876,0.050818518518499695,0.06137407407405134,0.04636666666664949,0.03819999999998585,0.0428851851851693,0.0709777777777515,0.06994444444441854,0.3843592592591169,0
0.07648148148145316,0.07510740740737959,0.041399999999984664,0.03680740740739377,0.04515555555553883,0.0535222222222024,0.051929629629610397,0.04028518518517026,0.040222222222207324,0.07173703703701047,0.07427777777775027,0.39307407407392847,0
0.08038888888885912,0.07979999999997045,0.042255555555539906,0.036988888888875186,0.04198148148146593,0.050296296296277666,0.04683703703701969,0.03921111111109659,0.04398148148146519,0.07288518518515819,0.07291851851849152,0.3924555555554102,0
0.07311481481478774,0.07277407407404712,0.04531111111109433,0.043081481481465525,0.051833333333314136,0.06358518518516164,0.05748148148146019,0.04935185185183357,0.048299999999982114,0.07001111111108518,0.06788888888886374,0.35726666666653434,0
0.09087037037033671,0.08346296296293206,0.03431481481480211,0.02881111111110044,0.03424814814813546,0.0416148148147994,0.04061111111109607,0.034122222222209585,0.036937037037023356,0.07889999999997077,0.08596296296293113,0.41014444444429254,0
0.05534444444442395,0.05877407407405231,0.06314074074071735,0.07598518518515704,0.08575555555552379,0.08028518518515546,0.06852222222219684,0.055103703703683296,0.053944444444424464,0.06126296296294027,0.05676296296294194,0.2851185185184129,0
0.07605925925923109,0.07939629629626689,0.041125925925910696,0.03762222222220829,0.042303703703688036,0.045751851851834904,0.042318518518502844,0.03958888888887423,0.045414814814798,0.07542592592589799,0.07724074074071213,0.39775185185170453,0
0.08256666666663609,0.07797037037034149,0.037185185185171415,0.03173703703702528,0.0390703703703559,0.04644814814813095,0.04471111111109455,0.036629629629616065,0.03870370370368937,0.07452592592589832,0.07619629629626808,0.4142555555554021,0
0.039555555555540904,0.05390740740738744,0.05012222222220366,0.06843333333330799,0.09488888888885375,0.11214444444440291,0.08945185185181873,0.059822222222200065,0.045229629629612876,0.052848148148128576,0.047181481481464005,0.2864148148147087,0
0.06581851851849414,0.06601111111108666,0.041492592592577225,0.04744814814813057,0.06789999999997486,0.08364074074070976,0.07039999999997393,0.05011851851849996,0.04508888888887219,0.06327037037034694,0.06199999999997704,0.3368111111109864,0
0.07010370370367774,0.07198148148145482,0.04353333333331721,0.04279999999998415,0.05398148148146149,0.06809259259256738,0.05903703703701517,0.04750370370368611,0.046618518518501254,0.0681259259259007,0.06418888888886512,0.3640333333331985,0
0.07351481481478758,0.0730629629629359,0.03511481481480181,0.03568518518517197,0.050037037037018506,0.06802962962960443,0.06546666666664241,0.052033333333314065,0.04677777777776045,0.06692222222219743,0.06379259259256896,0.3695629629628261,0
0.07531111111108321,0.07438148148145393,0.04434444444442802,0.04142222222220688,0.04598148148146445,0.05469259259257234,0.051074074074055155,0.044203703703687335,0.04529999999998322,0.07173703703701047,0.07141851851849207,0.38013333333319255,0
0.10548148148144242,0.08937777777774468,0.033811111111098587,0.023414814814806142,0.02393703703702817,0.02997037037035927,0.029155555555544756,0.025770370370360826,0.03296296296295075,0.08430370370367248,0.11022962962958881,0.41158518518503273,0
0.051985185185165934,0.06190740740738448,0.04918518518516697,0.06078148148145897,0.08265925925922865,0.09076296296292935,0.07257037037034349,0.052288888888869525,0.04154814814813276,0.06046296296294057,0.05655925925923831,0.3192888888887706,0
0.07393333333330596,0.07777777777774897,0.039596296296281634,0.03246666666665464,0.04511481481479811,0.07794074074071188,0.04217407407405845,0.03082592592591451,0.034948148148135204,0.07246296296293613,0.07704074074071221,0.395718518518372,0
0.057974074074052605,0.0636851851851616,0.05882962962960784,0.06609629629627181,0.07302592592589888,0.07654074074071239,0.0668666666666419,0.04982592592590747,0.04757037037035275,0.0663814814814569,0.05973333333331121,0.31347037037025427,0
0.05687037037034931,0.0654296296296054,0.04836296296294505,0.0519333333333141,0.07168888888886234,0.08949629629626316,0.07786296296293413,0.057870370370348936,0.05022222222220362,0.061866666666643755,0.05563703703701643,0.31275925925914344,0
0.07335555555552839,0.07726296296293435,0.04889629629627819,0.04534814814813135,0.045796296296279335,0.04586666666664968,0.04258888888887311,0.038681481481467155,0.039648148148133465,0.07185185185182524,0.07270370370367678,0.3979999999998526,0
0.058603703703682,0.0636814814814579,0.04949259259257426,0.0574925925925713,0.07548148148145352,0.08575925925922749,0.0702185185184925,0.05514814814812772,0.04889999999998189,0.06077037037034786,0.05563703703701643,0.31881481481469676,0
0.04448148148146501,0.057214814814793624,0.04657407407405682,0.05274444444442491,0.07154444444441795,0.081933333333303,0.072103703703677,0.05058518518516645,0.0451111111110944,0.06472222222219826,0.06632592592590136,0.3466592592591309,0
0.08436666666663542,0.08059999999997015,0.04197777777776223,0.034885185185172266,0.03528148148146842,0.037970370370356304,0.03634074074072728,0.03513333333332032,0.04327407407405805,0.07739999999997134,0.08097037037034038,0.41179999999984745,0
0.07903703703700776,0.07694814814811965,0.05041481481479614,0.042974074074058156,0.04315555555553957,0.04706296296294553,0.04222222222220658,0.04107037037035516,0.0492444444444262,0.07349999999997278,0.07231481481478803,0.38205555555541404,0
0.07218888888886216,0.07033333333330728,0.04421851851850214,0.04101111111109592,0.04805925925924146,0.05176296296294379,0.04905185185183369,0.042418518518502805,0.04518518518516845,0.07449999999997241,0.07777037037034157,0.38349999999985795,0
0.08370740740737641,0.08136296296293283,0.03902592592591147,0.03353703703702462,0.034692592592579743,0.039859259259244495,0.036222222222208805,0.03331851851850618,0.04171481481479936,0.07689259259256412,0.08139259259256244,0.41827407407391914,0
0.06822592592590065,0.07549629629626833,0.05206296296294368,0.044781481481464894,0.04424814814813176,0.04723703703701954,0.04343703703702095,0.0384444444444302,0.044929629629612985,0.07423333333330584,0.07615185185182365,0.39075185185170713,0
0.0695666666666409,0.07659259259256422,0.05651851851849759,0.051692592592573444,0.05089259259257374,0.05062222222220347,0.044777777777761194,0.041037037037021835,0.04714444444442698,0.07075555555552936,0.06837777777775245,0.3720222222220844,0
0.06657777777775312,0.07037777777775171,0.046870370370353014,0.04725185185183435,0.05952962962960758,0.07224814814812139,0.06344814814812465,0.048699999999981966,0.042092592592577,0.06786296296293783,0.06168888888886604,0.35335185185172097,0
0.0665481481481235,0.071307407407381,0.04745185185183428,0.0471703703703529,0.05902962962960777,0.06354074074071721,0.05524074074072028,0.044355555555539126,0.043492592592576484,0.06953703703701128,0.07135555555552912,0.36097037037023666,0
0.07726666666663805,0.07761481481478606,0.0495518518518335,0.04493703703702039,0.04452222222220573,0.04270740740739159,0.04181851851850303,0.038366666666652456,0.041855555555540054,0.07654074074071239,0.07359629629626904,0.3912222222220773,0
0.08911111111107811,0.08379259259256155,0.034937037037024096,0.02839259259258208,0.025162962962953644,0.028218518518508068,0.029092592592581817,0.033314814814802474,0.04541111111109429,0.0825888888888583,0.08124074074071065,0.43873703703687456,0
0.06713333333330847,0.07359999999997274,0.04914444444442624,0.04805925925924146,0.0558999999999793,0.059459259259237236,0.0520999999999807,0.039492592592577966,0.041244444444429165,0.06787777777775264,0.06768518518516012,0.3783037037035636,0
0.05660370370368274,0.06719999999997511,0.0525777777777583,0.05615185185183105,0.06549629629627204,0.07507777777774997,0.06775555555553046,0.05175555555553639,0.048096296296278485,0.06366666666664308,0.05964444444442235,0.33597407407394964,0
0.0584518518518302,0.061314814814792104,0.03840740740739318,0.04734444444442691,0.08328148148145063,0.11638888888884578,0.09325555555552102,0.053781481481461564,0.04182592592591043,0.055311111111090626,0.05441851851849836,0.2962185185184088,0
0.034788888888876005,0.04339629629628022,0.03972592592591121,0.06301481481479147,0.12035555555551097,0.16288148148142115,0.1232444444443988,0.06491111111108706,0.0454222222222054,0.0450999999999833,0.03754444444443054,0.21961481481473347,0
0.05668148148146049,0.07031851851849247,0.059362962962940975,0.06131851851849581,0.06456666666664275,0.06613703703701254,0.05688888888886782,0.04820370370368585,0.04810740740738959,0.06612222222219773,0.06328148148145804,0.33901111111098553,0
0.05707407407405293,0.06303703703701369,0.04883703703701895,0.05709259259257145,0.0762444444444162,0.08853703703700425,0.07610740740737922,0.05688888888886782,0.04662962962961236,0.05856666666664497,0.05264074074072125,0.3183444444443265,0
0.07552592592589795,0.07919629629626697,0.05074814814812935,0.04485925925924265,0.05016666666664809,0.058740740740718986,0.048814814814796735,0.033659259259246795,0.02997037037035927,0.07572962962960159,0.07317407407404697,0.3794148148146743,0
0.0592370370370151,0.06387407407405042,0.045181481481464746,0.048051851851834054,0.06757777777775274,0.09192962962959558,0.07446296296293538,0.04961851851850014,0.04310370370368774,0.06308888888886552,0.06359999999997644,0.33027407407395176,0
0.06741481481478985,0.06514814814812402,0.05983703703701487,0.06117407407405142,0.06200740740738444,0.06285555555553228,0.05916666666664475,0.049277777777759525,0.04917037037035216,0.06695185185182706,0.06297407407405076,0.3340222222220985,0
0.08027407407404434,0.08055555555552572,0.03941481481480022,0.03498888888887593,0.03989629629628152,0.04310370370368774,0.040318518518503585,0.03575185185183861,0.03905925925924479,0.07680740740737896,0.08106666666663664,0.40876296296281156,0
0.0746370370370094,0.07412592592589848,0.041540740740725356,0.03846666666665242,0.04782962962961192,0.05907407407405219,0.05379629629627637,0.04173703703702158,0.04058148148146645,0.0725814814814546,0.07254074074071387,0.383088888888747,0
0.060348148148125794,0.06968518518515937,0.052340740740721356,0.05370740740738752,0.062485185185162044,0.07014814814812216,0.06958518518515941,0.056759259259238234,0.04974444444442602,0.06296666666664334,0.060540740740718316,0.331688888888766,0
0.06284814814812487,0.06421481481479104,0.03778148148146749,0.04032592592591099,0.06121851851849584,0.10556296296292386,0.06081111111108859,0.04279259259257674,0.04112222222220699,0.06486666666664265,0.06014814814812587,0.3583074074072747,0
0.07601111111108295,0.07427777777775027,0.041333333333318026,0.03682962962961599,0.05044074074072206,0.06752592592590091,0.055622222222201624,0.04024074074072584,0.04096296296294779,0.07253333333330647,0.07457407407404645,0.3696481481480112,0
0.08220370370367326,0.07812222222219328,0.038266666666652495,0.034218518518505846,0.03675185185183824,0.042722222222206396,0.04309629629628033,0.038225925925911765,0.04215185185183624,0.07631851851849025,0.07728148148145286,0.41064074074058865,0
0.07447407407404649,0.07508518518515737,0.04172592592591047,0.03679999999998637,0.0503407407407221,0.06137037037034764,0.046307407407390255,0.04110740740739218,0.045388888888872075,0.07395925925923187,0.06882962962960414,0.3846111111109687,0
0.06091851851849596,0.06827407407404879,0.047692592592574926,0.050311111111092474,0.0584481481481265,0.06534074074071654,0.0581259259259044,0.04661481481479755,0.043288888888872855,0.06777407407404898,0.06709999999997515,0.3661111111109755,0
0.07560740740737941,0.08103333333330331,0.044466666666650195,0.03669999999998641,0.04079999999998489,0.0492370370370188,0.04084444444442931,0.03358888888887645,0.037296296296282484,0.07394074074071336,0.07865925925923013,0.4078259259257749,0
0.059248148148126206,0.06755185185182683,0.04530740740739063,0.04767777777776012,0.06474814814812417,0.08658518518515311,0.07182592592589933,0.04974444444442602,0.045488888888872044,0.0624185185184954,0.062433333333310206,0.3369703703702456,0
0.07447777777775019,0.07187777777775116,0.0419259259259104,0.041948148148132615,0.047477777777760195,0.05532222222220173,0.05331481481479507,0.04885185185183376,0.04900740740738926,0.07108888888886256,0.06706296296293812,0.37764444444430456,0
0.08631111111107914,0.07735555555552691,0.040470370370355384,0.0370074074073937,0.0455814814814646,0.054348148148128016,0.04899629629627815,0.04073703703702195,0.041174074074058827,0.07366666666663939,0.07841851851848948,0.3759333333331941,0
0.0811777777777477,0.07878518518515601,0.04966666666664827,0.04397777777776149,0.042362962962947275,0.0420814814814659,0.04019629629628141,0.037459259259245384,0.043859259259243014,0.07516296296293512,0.07696296296293446,0.3883074074072636,0
0.0848037037036723,0.08122222222219214,0.0370111111110974,0.032325925925913955,0.038629629629615324,0.04585925925924227,0.04197777777776223,0.03511481481480181,0.03809259259257848,0.07595185185182372,0.0794148148147854,0.4095962962961446,0
0.06968888888886308,0.0767037037036753,0.0465407407407235,0.038822222222207846,0.04029629629628137,0.043948148148131874,0.042059259259243684,0.03915925925924475,0.045385185185168375,0.07984074074071117,0.08352222222219129,0.3940333333331874,0
