@relation cancer
@attribute 0 NUMERIC
@attribute 1 NUMERIC
@attribute 2 NUMERIC
@attribute 3 NUMERIC
@attribute 4 NUMERIC
@attribute 5 NUMERIC
@attribute 6 NUMERIC
@attribute 7 NUMERIC
@attribute 8 NUMERIC
@attribute 9 NUMERIC
@attribute 10 NUMERIC
@attribute 11 NUMERIC
@attribute 12 NUMERIC
@attribute 13 NUMERIC
@attribute 14 NUMERIC
@attribute 15 NUMERIC
@attribute 16 NUMERIC
@attribute 17 NUMERIC
@attribute 18 NUMERIC
@attribute 19 NUMERIC
@attribute 20 NUMERIC
@attribute 21 NUMERIC
@attribute 22 NUMERIC
@attribute 23 NUMERIC
@attribute 24 NUMERIC
@attribute 25 NUMERIC
@attribute 26 NUMERIC
@attribute 27 NUMERIC
@attribute 28 NUMERIC
@attribute 29 NUMERIC
@attribute 30 NUMERIC
@attribute 31 NUMERIC
@attribute 32 NUMERIC
@attribute 33 NUMERIC
@attribute 34 NUMERIC
@attribute 35 NUMERIC
@attribute 36 NUMERIC
@attribute 37 NUMERIC
@attribute 38 NUMERIC
@attribute 39 NUMERIC
@attribute 40 NUMERIC
@attribute 41 NUMERIC
@attribute 42 NUMERIC
@attribute 43 NUMERIC
@attribute 44 NUMERIC
@attribute 45 NUMERIC
@attribute 46 NUMERIC
@attribute 47 NUMERIC
@attribute 48 NUMERIC
@attribute 49 NUMERIC
@attribute 50 NUMERIC
@attribute 51 NUMERIC
@attribute 52 NUMERIC
@attribute 53 NUMERIC
@attribute 54 NUMERIC
@attribute 55 NUMERIC
@attribute 56 NUMERIC
@attribute 57 NUMERIC
@attribute 58 NUMERIC
@attribute 59 NUMERIC
@attribute 60 NUMERIC
@attribute 61 NUMERIC
@attribute 62 NUMERIC
@attribute 63 NUMERIC
@attribute 64 NUMERIC
@attribute 65 NUMERIC
@attribute 66 NUMERIC
@attribute 67 NUMERIC
@attribute 68 NUMERIC
@attribute 69 NUMERIC
@attribute 70 NUMERIC
@attribute 71 NUMERIC
@attribute 72 NUMERIC
@attribute 73 NUMERIC
@attribute 74 NUMERIC
@attribute 75 NUMERIC
@attribute 76 NUMERIC
@attribute 77 NUMERIC
@attribute 78 NUMERIC
@attribute 79 NUMERIC
@attribute 80 NUMERIC
@attribute 81 NUMERIC
@attribute 82 NUMERIC
@attribute 83 NUMERIC
@attribute 84 NUMERIC
@attribute 85 NUMERIC
@attribute 86 NUMERIC
@attribute 87 NUMERIC
@attribute 88 NUMERIC
@attribute 89 NUMERIC
@attribute 90 NUMERIC
@attribute 91 NUMERIC
@attribute 92 NUMERIC
@attribute 93 NUMERIC
@attribute 94 NUMERIC
@attribute 95 NUMERIC
@attribute 96 NUMERIC
@attribute 97 NUMERIC
@attribute 98 NUMERIC
@attribute 99 NUMERIC
@attribute 100 NUMERIC
@attribute 101 NUMERIC
@attribute classes {0,1,}
@data
0.0249370370370278,0.006933333333330766,0.004699999999998259,0.00535185185184987,0.003603703703702369,0.0031777777777766006,0.0022259259259251015,0.0018999999999992963,0.0017925925925919286,0.001629629629629026,0.0014370370370365049,0.0014592592592587187,0.0012259259259254718,0.0014370370370365049,0.001303703703703221,0.0012925925925921138,0.0012925925925921138,0.0012481481481476859,0.0012888888888884114,0.0012999999999995186,0.0012888888888884114,0.0012222222222217694,0.0011555555555551277,0.0011259259259255089,0.0012259259259254718,0.0012111111111106625,0.001337037037036542,0.0012740740740736021,0.0013185185185180302,0.0011555555555551277,0.001403703703703184,0.001370370370369863,0.0014259259259253977,0.001340740740740244,0.001440740740740207,0.0014592592592587187,0.0015259259259253607,0.0016925925925919657,0.001751851851851203,0.0017555555555549053,0.001896296296295594,0.0018111111111104403,0.0018481481481474637,0.0019814814814807474,0.0019222222222215102,0.001955555555554831,0.0021148148148140314,0.0020481481481473894,0.001996296296295557,0.001962962962962236,0.0019999999999992593,0.0025296296296286928,0.0021444444444436504,0.0019481481481474266,0.0019999999999992593,0.0020518518518510918,0.0019481481481474266,0.0018666666666659754,0.0016777777777771564,0.0020703703703696037,0.0017703703703697148,0.001662962962962347,0.0015999999999994075,0.0016592592592586447,0.0013185185185180302,0.0013592592592587558,0.0013259259259254348,0.0016185185185179191,0.000992592592592225,0.001203703703703258,0.0011444444444440205,0.0012444444444439835,0.0012629629629624952,0.001203703703703258,0.0010888888888884857,0.0010555555555551647,0.0010851851851847833,0.0012259259259254718,0.0010629629629625693,0.0010962962962958902,0.0009777777777774156,0.001081481481481081,0.0008962962962959643,0.0010629629629625693,0.001081481481481081,0.0012888888888884114,0.0011555555555551277,0.0012555555555550904,0.0013259259259254348,0.0015259259259253607,0.0015481481481475748,0.0016888888888882633,0.0017999999999993334,0.0020703703703696037,0.002474074074073158,0.002799999999998963,0.0035074074074061086,0.00485925925925746,0.004933333333331506,0.005803703703701554,0.025044444444435168,0.7690444444441596,0
0.026499999999990184,0.011288888888884708,0.005699999999997889,0.0047629629629611986,0.002433333333332432,0.0014999999999994445,0.000903703703703369,0.0006259259259256941,0.0005444444444442428,0.00041111111111095884,0.00029259259259248425,0.00029629629629618657,0.0002777777777776749,0.0002481481481480562,0.00016666666666660494,0.00018888888888881893,0.00016666666666660494,0.00015925925925920026,0.00015555555555549794,0.00012592592592587928,0.00018888888888881893,0.00014444444444439096,0.00016296296296290262,0.00017037037037030727,0.00019259259259252125,0.00020370370370362826,0.00023333333333324692,0.0002888888888887819,0.0002814814814813772,0.00032222222222210285,0.00032962962962950756,0.0003740740740739355,0.00039629629629614954,0.0005185185185183265,0.0005259259259257312,0.0005444444444442428,0.0006037037037034801,0.0006333333333330988,0.0007851851851848944,0.0008333333333330247,0.0010222222222218437,0.0009518518518514994,0.0011629629629625322,0.0013148148148143279,0.0014185185185179932,0.0014925925925920397,0.0016370370370364308,0.001774074074073417,0.0016851851851845611,0.0018333333333326544,0.0019666666666659383,0.002555555555554609,0.001955555555554831,0.0018592592592585706,0.0020333333333325803,0.0021851851851843757,0.0016444444444438354,0.0015925925925920027,0.0014777777777772304,0.0019666666666659383,0.0014370370370365049,0.001237037037036579,0.0011444444444440205,0.0014370370370365049,0.0009629629629626063,0.0008629629629626433,0.0008111111111108106,0.0010629629629625693,0.0006555555555553127,0.0006259259259256941,0.0005518518518516475,0.0007740740740737874,0.0004037037037035542,0.00043333333333317285,0.0003666666666665309,0.0003481481481480192,0.0002888888888887819,0.00048148148148130314,0.00020370370370362826,0.0002111111111110329,0.0002296296296295446,0.0002888888888887819,0.00017777777777771192,0.0002999999999998889,0.00030740740740729355,0.00043333333333317285,0.0002999999999998889,0.00029629629629618657,0.0003814814814813402,0.0003740740740739355,0.0004629629629627915,0.0004222222222220658,0.0006407407407405034,0.0008999999999996667,0.0012666666666661976,0.0017814814814808217,0.0027296296296286187,0.00446296296296131,0.005396296296294297,0.009025925925922582,0.02471111111110196,0.8327999999996916,0
0.029996296296285186,0.005859259259257089,0.0043999999999983705,0.0050629629629610874,0.004174074074072528,0.0036407407407393925,0.002599999999999037,0.002188888888888078,0.001907407407406701,0.001751851851851203,0.0016148148148142168,0.0014518518518513142,0.0012444444444439835,0.0012407407407402811,0.0011074074074069972,0.0011851851851847463,0.0011555555555551277,0.0011074074074069972,0.0011407407407403182,0.0010074074074070342,0.001081481481481081,0.0010777777777773786,0.0012703703703699,0.0011888888888884484,0.0012444444444439835,0.0012851851851847093,0.0012629629629624952,0.0012888888888884114,0.0013185185185180302,0.0013777777777772675,0.0016518518518512401,0.0016259259259253237,0.0018777777777770823,0.0018037037037030358,0.0018592592592585706,0.0019370370370363197,0.0022703703703695296,0.0020999999999992223,0.002411111111110218,0.002396296296295409,0.0024185185185176226,0.002677777777776786,0.0027629629629619397,0.002833333333332284,0.003122222222221066,0.0028629629629619026,0.003125925925924768,0.0031518518518506844,0.003148148148146982,0.0033037037037024802,0.0035222222222209176,0.00385925925925783,0.002999999999998889,0.0031370370370358753,0.0029740740740729727,0.0032888888888876707,0.002611111111110144,0.0026703703703693815,0.002377777777776897,0.002707407407406405,0.001951851851851129,0.002040740740739985,0.001818518518517845,0.002296296296295446,0.001718518518517882,0.0016814814814808587,0.001337037037036542,0.0018259259259252496,0.0013111111111106255,0.0011555555555551277,0.0011592592592588298,0.0014888888888883373,0.0009629629629626063,0.0010518518518514623,0.000870370370370048,0.0009518518518514994,0.0008185185185182154,0.0010259259259255459,0.000748148148147871,0.0009740740740737133,0.0007629629629626804,0.0008074074074071084,0.0008444444444441316,0.0008888888888885597,0.0009111111111107736,0.0012259259259254718,0.001170370370369937,0.0010962962962958902,0.001237037037036579,0.0014888888888883373,0.001629629629629026,0.001851851851851166,0.0018666666666659754,0.002388888888888004,0.0029370370370359494,0.0033370370370358012,0.004040740740739244,0.005155555555553646,0.004537037037035356,0.005048148148146279,0.0254148148148054,0.7384481481478746,0
0.04158148148146608,0.007092592592589966,0.005644444444442354,0.006625925925923472,0.005896296296294112,0.005366666666664679,0.004122222222220696,0.0032518518518506474,0.002499999999999074,0.0017703703703697148,0.0015888888888883003,0.0013111111111106255,0.0011592592592588298,0.0010296296296292483,0.000992592592592225,0.0008518518518515364,0.000914814814814476,0.0007259259259256571,0.0006814814814812291,0.0008222222222219177,0.0007444444444441687,0.0006814814814812291,0.000781481481481192,0.0007851851851848944,0.0007222222222219547,0.0006962962962960384,0.0007629629629626804,0.0007925925925922991,0.0007148148148145501,0.0006296296296293964,0.000770370370370085,0.0006925925925923361,0.000848148148147834,0.0007074074074071454,0.0007777777777774897,0.0007592592592589781,0.0008888888888885597,0.000848148148147834,0.000903703703703369,0.0009740740740737133,0.000959259259258904,0.0009555555555552016,0.0010555555555551647,0.0010185185185181413,0.001137037037036616,0.001103703703703295,0.0011592592592588298,0.0012777777777773045,0.0012259259259254718,0.001307407407406923,0.0014666666666661235,0.002511111111110181,0.0015148148148142538,0.0014592592592587187,0.0015888888888883003,0.0021259259259251385,0.0014851851851846352,0.0014777777777772304,0.0015703703703697888,0.00242962962962873,0.0014851851851846352,0.0013851851851846722,0.0014444444444439094,0.00220740740740659,0.0014259259259253977,0.0014777777777772304,0.0013148148148143279,0.0020925925925918175,0.0013259259259254348,0.0012481481481476859,0.0013481481481476488,0.0018666666666659754,0.0012629629629624952,0.0011999999999995556,0.001170370370369937,0.0012222222222217694,0.0012740740740736021,0.0017333333333326914,0.0010999999999995926,0.0011407407407403182,0.0011999999999995556,0.0011333333333329136,0.001307407407406923,0.0013851851851846722,0.0012962962962958162,0.0014777777777772304,0.0011962962962958532,0.0014148148148142908,0.0015888888888883003,0.0016518518518512401,0.0017111111111104773,0.0019259259259252126,0.0023148148148139573,0.0024962962962953718,0.0027629629629619397,0.003803703703702295,0.00467037037036864,0.006070370370368122,0.006007407407405183,0.005985185185182968,0.035248148148135094,0.7463851851849087,0
0.030681481481470117,0.006937037037034468,0.005022222222220362,0.005307407407405442,0.004007407407405923,0.0034407407407394666,0.0027037037037027025,0.0022777777777769344,0.001918518518517808,0.0017111111111104773,0.001562962962962384,0.0014481481481476118,0.0014148148148142908,0.0011888888888884484,0.0010333333333329506,0.0009888888888885227,0.001114814814814402,0.0010222222222218437,0.0010777777777773786,0.001103703703703295,0.0010962962962958902,0.0011666666666662346,0.0010962962962958902,0.0010962962962958902,0.0012629629629624952,0.0012407407407402811,0.0012777777777773045,0.0013296296296291372,0.0013333333333328395,0.0013259259259254348,0.0012333333333328766,0.0013259259259254348,0.0013888888888883744,0.0013814814814809698,0.0015444444444438724,0.0014333333333328025,0.0016185185185179191,0.0016259259259253237,0.0016037037037031098,0.0017259259259252866,0.0017666666666660124,0.0017999999999993334,0.001885185185184487,0.001951851851851129,0.00198518518518445,0.002055555555554794,0.0019666666666659383,0.002122222222221436,0.0021444444444436504,0.002062962962962199,0.002174074074073269,0.002981481481480377,0.0020518518518510918,0.0020333333333325803,0.0022259259259251015,0.002781481481480451,0.0019592592592585336,0.0018999999999992963,0.00198518518518445,0.0025296296296286928,0.0019259259259252126,0.0016370370370364308,0.0016851851851845611,0.0023518518518509807,0.0016481481481475377,0.0015185185185179562,0.00154074074074017,0.0021037037037029247,0.0013925925925920768,0.0015592592592586817,0.0013296296296291372,0.0019333333333326173,0.0013333333333328395,0.0011444444444440205,0.0012814814814810069,0.0012407407407402811,0.0011851851851847463,0.0017333333333326914,0.001214814814814365,0.001148148148147723,0.0013999999999994815,0.001237037037036579,0.0012740740740736021,0.0014925925925920397,0.0014999999999994445,0.00176296296296231,0.0016777777777771564,0.0016518518518512401,0.0018111111111104403,0.0019407407407400219,0.0019999999999992593,0.002296296296295446,0.0024592592592583484,0.0027111111111101068,0.0034777777777764895,0.00408148148147997,0.004722222222220474,0.005211111111109181,0.004851851851850055,0.004692592592590855,0.029603703703692738,0.741803703703429,0
0.031455555555543906,0.005855555555553386,0.004218518518516956,0.005218518518516586,0.004437037037035393,0.004214814814813254,0.0036333333333319878,0.0033185185185172893,0.0027777777777767488,0.0027777777777767488,0.0024370370370361345,0.0023518518518509807,0.0021999999999991852,0.002055555555554794,0.001907407407406701,0.001662962962962347,0.0016444444444438354,0.0015481481481475748,0.0015333333333327655,0.0014851851851846352,0.001474074074073528,0.001629629629629026,0.001507407407406849,0.001403703703703184,0.0014555555555550164,0.0014444444444439094,0.001440740740740207,0.0015333333333327655,0.0013185185185180302,0.001374074074073565,0.0015370370370364679,0.0013777777777772675,0.0015148148148142538,0.0015259259259253607,0.0015518518518512772,0.0018111111111104403,0.0017555555555549053,0.0017999999999993334,0.001818518518517845,0.001862962962962273,0.001729629629628989,0.0019111111111104033,0.0020148148148140684,0.0020851851851844128,0.0020999999999992223,0.002040740740739985,0.0019444444444437243,0.0021111111111103294,0.0020666666666659013,0.0021444444444436504,0.0020925925925918175,0.002733333333332321,0.0019407407407400219,0.0019259259259252126,0.0020111111111103665,0.0025407407407398,0.0018037037037030358,0.001974074074073343,0.0019333333333326173,0.002129629629628841,0.0015888888888883003,0.0016370370370364308,0.0015703703703697888,0.0019814814814807474,0.0015370370370364679,0.0014518518518513142,0.001403703703703184,0.0018703703703696777,0.0014888888888883373,0.001374074074073565,0.0013111111111106255,0.001662962962962347,0.0014222222222216954,0.0012851851851847093,0.0013111111111106255,0.001303703703703221,0.0012740740740736021,0.0015925925925920027,0.0012629629629624952,0.0012444444444439835,0.0012925925925921138,0.0013629629629624582,0.0013111111111106255,0.0014148148148142908,0.001574074074073491,0.0017555555555549053,0.001740740740740096,0.0017703703703697148,0.0021185185185177337,0.0022851851851843387,0.0025925925925916323,0.0027518518518508325,0.0030703703703692333,0.0032407407407395407,0.00352592592592462,0.004377777777776156,0.004644444444442724,0.005122222222220325,0.003996296296294816,0.004185185185183635,0.0323962962962843,0.7247925925923242,0
0.025755555555546015,0.010896296296292261,0.005625925925923842,0.004903703703701887,0.0028111111111100697,0.0017333333333326914,0.0011629629629625322,0.000892592592592262,0.0008074074074071084,0.0006666666666664198,0.0006444444444442057,0.0005148148148146241,0.0005962962962960754,0.00039629629629614954,0.0004777777777776008,0.0004074074074072565,0.0004296296296294705,0.0004629629629627915,0.00038888888888874483,0.0003518518518517215,0.0003851851851850425,0.0003814814814813402,0.0003592592592591262,0.00036296296296282855,0.00041111111111095884,0.0003851851851850425,0.0004185185185183635,0.0004296296296294705,0.00041481481481466117,0.0003666666666665309,0.0004222222222220658,0.0004592592592590892,0.00048148148148130314,0.0004407407407405775,0.0005074074074072195,0.0004925925925924102,0.0004259259259257682,0.0004592592592590892,0.00048148148148130314,0.0005148148148146241,0.0005222222222220288,0.0005962962962960754,0.0004777777777776008,0.0006555555555553127,0.0006407407407405034,0.0006444444444442057,0.000770370370370085,0.0007074074074071454,0.0007148148148145501,0.0008407407407404294,0.0008740740740737504,0.0012629629629624952,0.0007925925925922991,0.0007185185185182524,0.0007555555555552757,0.0011407407407403182,0.0006999999999997408,0.0007962962962960013,0.0006777777777775267,0.0009999999999996297,0.0006592592592590151,0.0005888888888886708,0.0007074074074071454,0.0008999999999996667,0.0006185185185182895,0.0005999999999997778,0.0005592592592590522,0.0006962962962960384,0.00044444444444427983,0.0005407407407405405,0.0005592592592590522,0.0006925925925923361,0.0005666666666664568,0.0005592592592590522,0.0004925925925924102,0.0004074074074072565,0.0004592592592590892,0.0006814814814812291,0.00043333333333317285,0.0005037037037035171,0.0004185185185183635,0.00048148148148130314,0.0004962962962961124,0.0005444444444442428,0.0005074074074072195,0.0007407407407404664,0.0005703703703701591,0.0005333333333331358,0.000703703703703443,0.0007925925925922991,0.0008333333333330247,0.0008666666666663457,0.0011555555555551277,0.001407407407406886,0.0016111111111105144,0.0021925925925917805,0.003299999999998778,0.004988888888887041,0.0060148148148125875,0.008288888888885819,0.025262962962953606,0.8428037037033915,0
0.029548148148137204,0.010188888888885115,0.005529629629627581,0.005433333333331321,0.003940740740739281,0.0030074074074062937,0.002040740740739985,0.0018481481481474637,0.0012703703703699,0.0014555555555550164,0.0012592592592587928,0.0013518518518513512,0.0010962962962958902,0.0010629629629625693,0.001137037037036616,0.0009703703703700109,0.0010185185185181413,0.000870370370370048,0.000925925925925583,0.0009666666666663087,0.0009629629629626063,0.0010666666666662716,0.0010592592592588669,0.0008444444444441316,0.000881481481481155,0.0009222222222218806,0.0008518518518515364,0.0008222222222219177,0.0008740740740737504,0.000837037037036727,0.0009074074074070713,0.000814814814814513,0.0008185185185182154,0.0008259259259256201,0.0007851851851848944,0.0007555555555552757,0.000859259259258941,0.0008629629629626433,0.0009518518518514994,0.0010074074074070342,0.0010222222222218437,0.0010407407407403552,0.0011111111111106995,0.0013666666666661605,0.0013666666666661605,0.0014814814814809328,0.0014629629629624211,0.0016481481481475377,0.0017999999999993334,0.002329629629628767,0.0024148148148139203,0.0024962962962953718,0.0015666666666660865,0.0019481481481474266,0.0016259259259253237,0.0019259259259252126,0.0014296296296291001,0.0015148148148142538,0.0013555555555550534,0.0015592592592586817,0.001114814814814402,0.0011407407407403182,0.0009999999999996297,0.0012777777777773045,0.0010222222222218437,0.000892592592592262,0.0007666666666663827,0.0009666666666663087,0.0007111111111108477,0.0007592592592589781,0.0006666666666664198,0.0006666666666664198,0.0006555555555553127,0.0005592592592590522,0.0005481481481479451,0.0005037037037035171,0.0005481481481479451,0.0005592592592590522,0.00048518518518500547,0.00047037037037019617,0.0004962962962961124,0.0005481481481479451,0.0005074074074072195,0.0005740740740738615,0.0005777777777775638,0.0005629629629627544,0.0005666666666664568,0.0006370370370368011,0.0006740740740738244,0.0008111111111108106,0.0008333333333330247,0.0012407407407402811,0.0014222222222216954,0.001996296296295557,0.0023370370370361716,0.003233333333332136,0.0036074074074060715,0.004822222222220436,0.005725925925923805,0.008381481481478378,0.024688888888879743,0.7953407407404461,0
0.01904444444443739,0.005874074074071899,0.003714814814813439,0.00341481481481355,0.0023037037037028506,0.0023444444444435763,0.0017925925925919286,0.0017111111111104773,0.001507407407406849,0.0014999999999994445,0.0015851851851845981,0.0015037037037031469,0.0013814814814809698,0.0012407407407402811,0.0013629629629624582,0.0013148148148143279,0.0012518518518513883,0.001407407407406886,0.0013666666666661605,0.0014296296296291001,0.0012925925925921138,0.0013888888888883744,0.0014851851851846352,0.0013148148148143279,0.0015185185185179562,0.0016888888888882633,0.0017333333333326914,0.0018222222222215472,0.0019037037037029987,0.001929629629628915,0.0021703703703695666,0.0021999999999991852,0.0025296296296286928,0.0022111111111102924,0.002614814814813846,0.002566666666665716,0.0028185185185174745,0.0027037037037027025,0.0029962962962951866,0.002948148148147056,0.0032777777777765636,0.0030703703703692333,0.0032407407407395407,0.0030444444444433167,0.0035185185185172153,0.003481481481480192,0.003514814814813513,0.0032518518518506474,0.003514814814813513,0.0035296296296283224,0.0034407407407394666,0.004455555555553906,0.003148148148146982,0.0034555555555542757,0.003133333333332173,0.0036111111111097735,0.0030407407407396147,0.0031851851851840054,0.0026592592592582743,0.003459259259257978,0.0027037037037027025,0.002622222222221251,0.0024148148148139203,0.002814814814813772,0.0022518518518510177,0.0023592592592583854,0.002055555555554794,0.002396296296295409,0.0019999999999992593,0.001840740740740059,0.0016592592592586447,0.001918518518517808,0.001529629629629063,0.001496296296295742,0.0012444444444439835,0.0012888888888884114,0.0013333333333328395,0.0016814814814808587,0.0012407407407402811,0.0013888888888883744,0.0013222222222217324,0.0011851851851847463,0.0011222222222218067,0.0011296296296292112,0.0012629629629624952,0.001303703703703221,0.0013148148148143279,0.0011666666666662346,0.0013296296296291372,0.0012185185185180673,0.0013444444444439465,0.0014222222222216954,0.0017444444444437983,0.0020148148148140684,0.0023185185185176597,0.0029444444444433537,0.003625925925924583,0.004340740740739133,0.004107407407405886,0.004422222222220585,0.02336666666665801,0.7318296296293586,0
0.0311296296296181,0.00934074074073728,0.0058148148148126615,0.00744814814814539,0.0057888888888867444,0.004188888888887338,0.00274814814814713,0.0021259259259251385,0.0017370370370363938,0.0014370370370365049,0.0010259259259255459,0.000959259259258904,0.0007259259259256571,0.0005851851851849685,0.0005814814814812661,0.0005703703703701591,0.0004555555555553868,0.0005037037037035171,0.00041481481481466117,0.0005148148148146241,0.0004962962962961124,0.0004370370370368752,0.0004037037037035542,0.0003111111111109959,0.00039629629629614954,0.00035555555555542384,0.0004259259259257682,0.00048518518518500547,0.00034444444444431686,0.0004518518518516845,0.00039999999999985186,0.00041481481481466117,0.0004407407407405775,0.0004629629629627915,0.00044814814814798216,0.0004740740740738985,0.0004407407407405775,0.0005740740740738615,0.0005259259259257312,0.0005925925925923731,0.0005666666666664568,0.0006296296296293964,0.0007999999999997037,0.0008296296296293223,0.0007407407407404664,0.000859259259258941,0.0009777777777774156,0.0008555555555552387,0.0009333333333329877,0.0008777777777774526,0.0009666666666663087,0.001596296296295705,0.0011185185185181043,0.0011185185185181043,0.0009666666666663087,0.0013999999999994815,0.0009851851851848204,0.0008777777777774526,0.0009703703703700109,0.0013148148148143279,0.0008851851851848574,0.0007296296296293594,0.0008666666666663457,0.0012481481481476859,0.0007555555555552757,0.0007555555555552757,0.0007444444444441687,0.0011333333333329136,0.0005777777777775638,0.0006777777777775267,0.0006296296296293964,0.0010444444444440576,0.0005259259259257312,0.0005259259259257312,0.0006074074074071824,0.0006259259259256941,0.0005555555555553498,0.0011074074074069972,0.0005222222222220288,0.0005629629629627544,0.0005592592592590522,0.0005037037037035171,0.0005407407407405405,0.0005518518518516475,0.0006740740740738244,0.0011185185185181043,0.0007851851851848944,0.000914814814814476,0.0009555555555552016,0.0011074074074069972,0.0011925925925921508,0.0013481481481476488,0.0017814814814808217,0.0021148148148140314,0.0026185185185175486,0.0037074074074060345,0.004799999999998222,0.005955555555553349,0.006211111111108811,0.006711111111108625,0.0308111111110997,0.803592592592295,0
