@relation cancer
@attribute 0 NUMERIC
@attribute 1 NUMERIC
@attribute 2 NUMERIC
@attribute 3 NUMERIC
@attribute 4 NUMERIC
@attribute 5 NUMERIC
@attribute 6 NUMERIC
@attribute 7 NUMERIC
@attribute 8 NUMERIC
@attribute 9 NUMERIC
@attribute 10 NUMERIC
@attribute 11 NUMERIC
@attribute 12 NUMERIC
@attribute 13 NUMERIC
@attribute 14 NUMERIC
@attribute 15 NUMERIC
@attribute 16 NUMERIC
@attribute 17 NUMERIC
@attribute 18 NUMERIC
@attribute 19 NUMERIC
@attribute 20 NUMERIC
@attribute 21 NUMERIC
@attribute 22 NUMERIC
@attribute 23 NUMERIC
@attribute 24 NUMERIC
@attribute 25 NUMERIC
@attribute 26 NUMERIC
@attribute 27 NUMERIC
@attribute 28 NUMERIC
@attribute 29 NUMERIC
@attribute 30 NUMERIC
@attribute 31 NUMERIC
@attribute 32 NUMERIC
@attribute 33 NUMERIC
@attribute 34 NUMERIC
@attribute 35 NUMERIC
@attribute 36 NUMERIC
@attribute 37 NUMERIC
@attribute 38 NUMERIC
@attribute 39 NUMERIC
@attribute 40 NUMERIC
@attribute 41 NUMERIC
@attribute 42 NUMERIC
@attribute 43 NUMERIC
@attribute 44 NUMERIC
@attribute 45 NUMERIC
@attribute 46 NUMERIC
@attribute 47 NUMERIC
@attribute 48 NUMERIC
@attribute 49 NUMERIC
@attribute 50 NUMERIC
@attribute 51 NUMERIC
@attribute classes {0,1,}
@data
0.029107407407396625,0.013085185185180339,0.009948148148144464,0.006022222222219991,0.004581481481479785,0.0038555555555541275,0.0034851851851838943,0.003533333333332025,0.0033370370370358012,0.0033296296296283965,0.003259259259258052,0.003114814814813661,0.003159259259258089,0.0034222222222209547,0.0032074074074062197,0.0033888888888876337,0.003592592592591262,0.0036333333333319878,0.00403333333333184,0.004622222222220511,0.004677777777776045,0.004848148148146353,0.005074074074072195,0.005385185185183191,0.005085185185183302,0.005340740740738763,0.005388888888886893,0.005077777777775897,0.004999999999998148,0.004392592592590966,0.00441481481481318,0.003940740740739281,0.003559259259257941,0.003514814814813513,0.0029111111111100327,0.002955555555554461,0.003099999999998852,0.002766666666665642,0.002788888888887856,0.0026037037037027395,0.002599999999999037,0.0025592592592583114,0.002799999999998963,0.002966666666665568,0.0032518518518506474,0.003951851851850388,0.004651851851850129,0.005962962962960754,0.008851851851848573,0.011837037037032653,0.029074074074063306,0.7229481481478804,0
0.033303703703691366,0.01986666666665931,0.008774074074070824,0.0032222222222210288,0.0018814814814807847,0.001237037037036579,0.0008555555555552387,0.0006481481481479081,0.0006037037037034801,0.0004999999999998148,0.0006037037037034801,0.0004740740740738985,0.0006259259259256941,0.0006814814814812291,0.000848148148147834,0.0009074074074070713,0.0011185185185181043,0.0012962962962958162,0.0015222222222216583,0.0019444444444437243,0.002355555555554683,0.0027777777777767488,0.003459259259257978,0.0038333333333319137,0.004162962962961421,0.004711111111109366,0.004870370370368566,0.004581481481479785,0.00419259259259104,0.00390740740740596,0.0036777777777764155,0.0028259259259248793,0.002688888888887893,0.002155555555554757,0.0019407407407400219,0.0016148148148142168,0.0013259259259254348,0.0010666666666662716,0.0009222222222218806,0.000803703703703406,0.0006740740740738244,0.0007592592592589781,0.001014814814814439,0.001003703703703332,0.001070370370369974,0.0013962962962957791,0.0020666666666659013,0.0038074074074059975,0.008099999999997,0.01688518518517893,0.029851851851840795,0.7945814814811872,0
0.03305925925924701,0.011637037037032727,0.009899999999996334,0.006566666666664235,0.004603703703701998,0.003814814814813402,0.0031444444444432796,0.0027518518518508325,0.002822222222221177,0.002599999999999037,0.0024962962962953718,0.0029407407407396518,0.002966666666665568,0.002999999999998889,0.0031851851851840054,0.003614814814813476,0.004051851851850351,0.004196296296294742,0.004877777777775971,0.005222222222220288,0.0056222222222201395,0.00624074074073843,0.006844444444441909,0.0067074074074049235,0.007262962962960273,0.007677777777774934,0.0071037037037010725,0.006955555555552979,0.006181481481479192,0.005759259259257126,0.004888888888887078,0.004496296296294631,0.0041999999999984446,0.003392592592591336,0.003281481481480266,0.0027111111111101068,0.002666666666665679,0.0021777777777769714,0.0021148148148140314,0.0020037037037029617,0.0020481481481473894,0.002040740740739985,0.002329629629628767,0.002807407407406368,0.0030740740740729357,0.0038629629629615323,0.004718518518516771,0.006596296296293853,0.00962592592592236,0.010899999999995963,0.0282666666666562,0.7079888888886267,0
0.045540740740723874,0.014537037037031653,0.013633333333328284,0.009848148148144501,0.006070370370368122,0.003940740740739281,0.0030370370370359123,0.002422222222221325,0.0021333333333325433,0.0019148148148141057,0.0018592592592585706,0.0018444444444437613,0.0018370370370363568,0.0018814814814807847,0.0017777777777771193,0.0017777777777771193,0.0019666666666659383,0.0018703703703696777,0.00209629629629552,0.0022370370370362086,0.0024481481481472413,0.002474074074073158,0.0026629629629619767,0.0028592592592582003,0.0031851851851840054,0.003792592592591188,0.004011111111109625,0.0038296296296282113,0.003851851851850425,0.004044444444442946,0.00408148148147997,0.003718518518517141,0.0038111111111096994,0.0036555555555542016,0.0035518518518505363,0.003503703703702406,0.0033740740740728246,0.0029629629629618656,0.003299999999998778,0.0029518518518507585,0.0028185185185174745,0.003088888888887745,0.0033518518518506103,0.0031555555555543868,0.003825925925924509,0.004262962962961384,0.005303703703701739,0.006592592592590151,0.010907407407403367,0.014074074074068861,0.0379592592592452,0.7143629629626984,0
0.03385555555554302,0.013492592592587595,0.010074074074070342,0.006588888888886448,0.004785185185183413,0.0037777777777763784,0.003381481481480229,0.002740740740739726,0.0025259259259249904,0.002714814814813809,0.0027703703703693444,0.002788888888887856,0.0030111111111099957,0.0030370370370359123,0.0033111111111098846,0.0031444444444432796,0.0033074074074061826,0.0035777777777764525,0.0038444444444430204,0.0038222222222208065,0.00417777777777623,0.004348148148146538,0.004662962962961236,0.004655555555553832,0.004799999999998222,0.005388888888886893,0.005185185185183265,0.005088888888887004,0.004948148148146316,0.004651851851850129,0.004555555555553869,0.0041037037037021835,0.004048148148146649,0.003918518518517067,0.0035185185185172153,0.003492592592591299,0.003233333333332136,0.002881481481480414,0.0031555555555543868,0.0030407407407396147,0.003088888888887745,0.003014814814813698,0.0036296296296282854,0.003681481481480118,0.004292592592591003,0.004592592592590892,0.005648148148146057,0.007648148148145316,0.01057777777777386,0.011159259259255126,0.03171851851850677,0.7105407407404776,0
0.03501111111109814,0.010933333333329284,0.010540740740736836,0.008596296296293113,0.006681481481479007,0.005922222222220028,0.004999999999998148,0.00446296296296131,0.003803703703702295,0.0036185185185171782,0.003392592592591336,0.0036222222222208806,0.0032407407407395407,0.0034444444444431685,0.0032185185185173264,0.0033703703703691222,0.0034222222222209547,0.0037296296296282483,0.0040370370370355416,0.004407407407405775,0.004092592592591077,0.004655555555553832,0.004699999999998259,0.004603703703701998,0.004711111111109366,0.005303703703701739,0.004903703703701887,0.004711111111109366,0.004866666666664864,0.004437037037035393,0.0038962962962948533,0.003770370370368974,0.003792592592591188,0.003503703703702406,0.0034888888888875967,0.0031888888888877078,0.0033777777777765266,0.0029962962962951866,0.003148148148146982,0.003099999999998852,0.0029703703703692704,0.003199999999998815,0.0035407407407394295,0.0038555555555541275,0.004648148148146427,0.00557407407407201,0.006748148148145649,0.008014814814811847,0.010429629629625767,0.009374074074070602,0.034833333333320435,0.6951074074071499,0
0.033296296296283966,0.018362962962956163,0.009181481481478081,0.0038629629629615323,0.002474074074073158,0.0018999999999992963,0.0017037037037030728,0.0014814814814809328,0.001374074074073565,0.0013296296296291372,0.0011740740740736391,0.0012666666666661976,0.0013296296296291372,0.0012888888888884114,0.0012740740740736021,0.0013999999999994815,0.0015592592592586817,0.0015111111111105514,0.001407407407406886,0.0014814814814809328,0.0016185185185179191,0.001718518518517882,0.0019777777777770455,0.0021148148148140314,0.0021999999999991852,0.0025851851851842276,0.002633333333332358,0.002362962962962088,0.0024370370370361345,0.0020814814814807104,0.0021111111111103294,0.001996296296295557,0.0018814814814807847,0.001607407407406812,0.0014370370370365049,0.0016555555555549423,0.0016999999999993704,0.001203703703703258,0.001440740740740207,0.0013814814814809698,0.0013333333333328395,0.0014111111111105884,0.0015851851851845981,0.001640740740740133,0.0018148148148141427,0.002262962962962125,0.003233333333332136,0.004570370370368677,0.009033333333329988,0.016403703703697627,0.03133333333332173,0.7985740740737783,0
0.03475925925924638,0.017225925925919545,0.01013333333332958,0.005855555555553386,0.003992592592591114,0.003681481481480118,0.0031370370370358753,0.002833333333332284,0.002648148148147167,0.0024962962962953718,0.002544444444443502,0.002581481481480525,0.0023518518518509807,0.002333333333332469,0.0022814814814806363,0.002333333333332469,0.002174074074073269,0.002188888888888078,0.0020592592592584965,0.002433333333332432,0.0024148148148139203,0.0027962962962952607,0.003348148148146908,0.0035518518518505363,0.004225925925924361,0.005451851851849833,0.0044333333333316915,0.004014814814813328,0.0038296296296282113,0.0032703703703691593,0.0029259259259248422,0.002674074074073084,0.002522222222221288,0.0021111111111103294,0.0018555555555548682,0.0017037037037030728,0.001640740740740133,0.0013185185185180302,0.0013481481481476488,0.0012814814814810069,0.001214814814814365,0.0012814814814810069,0.0014185185185179932,0.0014925925925920397,0.0017555555555549053,0.0023185185185176597,0.0037777777777763784,0.005999999999997778,0.00903703703703369,0.01565925925925346,0.02784444444443413,0.761437037036755,0
0.02236296296295468,0.010462962962959088,0.0064407407407383556,0.004766666666664901,0.004155555555554017,0.003937037037035579,0.003266666666665457,0.003437037037035764,0.0030777777777766377,0.0034888888888875967,0.0033851851851839313,0.003759259259257867,0.0037555555555541646,0.0042037037037021465,0.004514814814813143,0.00506666666666479,0.00567037037036827,0.0059148148148126245,0.0064777777777753785,0.006874074074071528,0.0073999999999972595,0.007511111111108329,0.00798888888888593,0.008199999999996963,0.008107407407404404,0.008392592592589483,0.008351851851848759,0.007459259259256497,0.007577777777774971,0.006866666666664124,0.006581481481479044,0.00589259259259041,0.005659259259257163,0.005014814814812958,0.004766666666664901,0.004140740740739207,0.0037999999999985927,0.0031407407407395777,0.0033629629629617175,0.0030740740740729357,0.0029444444444433537,0.0028370370370359864,0.0029629629629618656,0.0029407407407396518,0.0030037037037025914,0.0032370370370358383,0.003911111111109662,0.005525925925923879,0.007951851851848907,0.009951851851848166,0.026211111111101405,0.6902148148145592,0
0.038381481481467264,0.016559259259253126,0.014462962962957607,0.007574074074071269,0.004688888888887153,0.0032111111111099216,0.0021370370370362456,0.0016259259259253237,0.001407407407406886,0.001303703703703221,0.0012814814814810069,0.0011444444444440205,0.0010259259259255459,0.0012333333333328766,0.0010962962962958902,0.0011222222222218067,0.0011629629629625322,0.0012592592592587928,0.0012444444444439835,0.001562962962962384,0.0015037037037031469,0.0019407407407400219,0.0020185185185177708,0.0022666666666658272,0.002322222222221362,0.0026703703703693815,0.002999999999998889,0.0026925925925915953,0.002766666666665642,0.0024629629629620508,0.002329629629628767,0.0022148148148139943,0.0022703703703695296,0.0020037037037029617,0.0019259259259252126,0.0018925925925918916,0.001629629629629026,0.0015333333333327655,0.001729629629628989,0.0017592592592586076,0.0014851851851846352,0.0014259259259253977,0.0018999999999992963,0.002407407407406516,0.002599999999999037,0.0031185185185173634,0.0045333333333316544,0.006881481481478933,0.011559259259254977,0.014340740740735429,0.03517037037035734,0.7681592592589748,0
