@relation cancer
@attribute 0 NUMERIC
@attribute 1 NUMERIC
@attribute 2 NUMERIC
@attribute 3 NUMERIC
@attribute 4 NUMERIC
@attribute 5 NUMERIC
@attribute 6 NUMERIC
@attribute 7 NUMERIC
@attribute 8 NUMERIC
@attribute 9 NUMERIC
@attribute 10 NUMERIC
@attribute 11 NUMERIC
@attribute 12 NUMERIC
@attribute 13 NUMERIC
@attribute 14 NUMERIC
@attribute 15 NUMERIC
@attribute 16 NUMERIC
@attribute 17 NUMERIC
@attribute 18 NUMERIC
@attribute 19 NUMERIC
@attribute 20 NUMERIC
@attribute 21 NUMERIC
@attribute 22 NUMERIC
@attribute 23 NUMERIC
@attribute 24 NUMERIC
@attribute 25 NUMERIC
@attribute 26 NUMERIC
@attribute 27 NUMERIC
@attribute 28 NUMERIC
@attribute 29 NUMERIC
@attribute 30 NUMERIC
@attribute 31 NUMERIC
@attribute 32 NUMERIC
@attribute 33 NUMERIC
@attribute 34 NUMERIC
@attribute 35 NUMERIC
@attribute 36 NUMERIC
@attribute 37 NUMERIC
@attribute 38 NUMERIC
@attribute 39 NUMERIC
@attribute 40 NUMERIC
@attribute 41 NUMERIC
@attribute 42 NUMERIC
@attribute 43 NUMERIC
@attribute 44 NUMERIC
@attribute 45 NUMERIC
@attribute 46 NUMERIC
@attribute 47 NUMERIC
@attribute 48 NUMERIC
@attribute 49 NUMERIC
@attribute 50 NUMERIC
@attribute 51 NUMERIC
@attribute 52 NUMERIC
@attribute 53 NUMERIC
@attribute 54 NUMERIC
@attribute 55 NUMERIC
@attribute 56 NUMERIC
@attribute 57 NUMERIC
@attribute 58 NUMERIC
@attribute 59 NUMERIC
@attribute 60 NUMERIC
@attribute 61 NUMERIC
@attribute 62 NUMERIC
@attribute 63 NUMERIC
@attribute 64 NUMERIC
@attribute 65 NUMERIC
@attribute 66 NUMERIC
@attribute 67 NUMERIC
@attribute 68 NUMERIC
@attribute 69 NUMERIC
@attribute 70 NUMERIC
@attribute 71 NUMERIC
@attribute 72 NUMERIC
@attribute 73 NUMERIC
@attribute 74 NUMERIC
@attribute 75 NUMERIC
@attribute 76 NUMERIC
@attribute 77 NUMERIC
@attribute 78 NUMERIC
@attribute 79 NUMERIC
@attribute 80 NUMERIC
@attribute 81 NUMERIC
@attribute 82 NUMERIC
@attribute 83 NUMERIC
@attribute 84 NUMERIC
@attribute 85 NUMERIC
@attribute 86 NUMERIC
@attribute 87 NUMERIC
@attribute 88 NUMERIC
@attribute 89 NUMERIC
@attribute 90 NUMERIC
@attribute 91 NUMERIC
@attribute 92 NUMERIC
@attribute 93 NUMERIC
@attribute 94 NUMERIC
@attribute 95 NUMERIC
@attribute 96 NUMERIC
@attribute 97 NUMERIC
@attribute 98 NUMERIC
@attribute 99 NUMERIC
@attribute 100 NUMERIC
@attribute 101 NUMERIC
@attribute 102 NUMERIC
@attribute 103 NUMERIC
@attribute 104 NUMERIC
@attribute 105 NUMERIC
@attribute 106 NUMERIC
@attribute 107 NUMERIC
@attribute 108 NUMERIC
@attribute 109 NUMERIC
@attribute 110 NUMERIC
@attribute 111 NUMERIC
@attribute 112 NUMERIC
@attribute 113 NUMERIC
@attribute 114 NUMERIC
@attribute 115 NUMERIC
@attribute 116 NUMERIC
@attribute 117 NUMERIC
@attribute 118 NUMERIC
@attribute 119 NUMERIC
@attribute 120 NUMERIC
@attribute 121 NUMERIC
@attribute classes {0,1,}
@data
0.024674074074064935,0.005562962962960902,0.0040703703703688626,0.004314814814813217,0.003892592592591151,0.0029037037037026284,0.0025185185185175856,0.001896296296295594,0.0016555555555549423,0.0015703703703697888,0.0013259259259254348,0.001340740740740244,0.0012888888888884114,0.0010962962962958902,0.001103703703703295,0.0010777777777773786,0.0010518518518514623,0.0010407407407403552,0.0010185185185181413,0.001037037037036653,0.0010222222222218437,0.0010333333333329506,0.0010666666666662716,0.001037037037036653,0.0011518518518514253,0.0010185185185181413,0.000948148148147797,0.00093703703703669,0.0009444444444440946,0.000981481481481118,0.0009555555555552016,0.0011629629629625322,0.0010111111111107366,0.0010666666666662716,0.000992592592592225,0.0010222222222218437,0.0010962962962958902,0.0012481481481476859,0.0011555555555551277,0.0010925925925921879,0.0011407407407403182,0.001237037037036579,0.001148148148147723,0.0013111111111106255,0.0012333333333328766,0.001474074074073528,0.001337037037036542,0.0015777777777771934,0.0014925925925920397,0.0014555555555550164,0.0014851851851846352,0.001674074074073454,0.0015037037037031469,0.001629629629629026,0.0017222222222215843,0.001696296296295668,0.0016481481481475377,0.0017037037037030728,0.0017148148148141797,0.001596296296295705,0.0016777777777771564,0.002062962962962199,0.0018703703703696777,0.001674074074073454,0.0016370370370364308,0.0018925925925918916,0.001407407407406886,0.0015999999999994075,0.001607407407406812,0.001696296296295668,0.0014555555555550164,0.001407407407406886,0.0015481481481475748,0.0012925925925921138,0.0013592592592587558,0.0015111111111105514,0.0011592592592588298,0.0010555555555551647,0.0011925925925921508,0.001070370370369974,0.0011222222222218067,0.0013777777777772675,0.0007999999999997037,0.0009851851851848204,0.0009555555555552016,0.0009666666666663087,0.001014814814814439,0.001203703703703258,0.0008999999999996667,0.000870370370370048,0.0008851851851848574,0.0009555555555552016,0.0008111111111108106,0.0011185185185181043,0.0008962962962959643,0.0008740740740737504,0.0008185185185182154,0.0009296296296292853,0.0007222222222219547,0.0009296296296292853,0.0008333333333330247,0.001014814814814439,0.0009407407407403923,0.0009629629629626063,0.0010222222222218437,0.0011185185185181043,0.0010629629629625693,0.0013592592592587558,0.0013592592592587558,0.0012999999999995186,0.0014370370370365049,0.001696296296295668,0.0017999999999993334,0.0019999999999992593,0.002444444444443539,0.0028925925925915212,0.00352592592592462,0.00451111111110944,0.004559259259257571,0.003962962962961495,0.025374074074064674,0.7703407407404554,0
0.02672592592591603,0.009014814814811476,0.005662962962960865,0.004481481481479822,0.0032555555555543497,0.0019333333333326173,0.001237037037036579,0.0007518518518515734,0.0006074074074071824,0.0005074074074072195,0.0004259259259257682,0.00036296296296282855,0.00027037037037027023,0.0002444444444443539,0.00025185185185175855,0.00021481481481473526,0.0002111111111110329,0.00014814814814809329,0.0001407407407406886,0.00014444444444439096,0.00015925925925920026,0.00010740740740736763,0.00012962962962958163,0.00014814814814809329,0.00013333333333328395,0.00012592592592587928,0.00012222222222217695,0.00013703703703698628,0.00017777777777771192,0.0001407407407406886,0.0001740740740740096,0.00017037037037030727,0.00023703703703694925,0.00027407407407397256,0.00023333333333324692,0.00034074074074061454,0.0002481481481480562,0.00034074074074061454,0.0003111111111109959,0.0003370370370369122,0.0004370370370368752,0.0004925925925924102,0.00041111111111095884,0.0005555555555553498,0.0005185185185183265,0.0005592592592590522,0.0007296296296293594,0.0006962962962960384,0.0007851851851848944,0.0008629629629626433,0.0009444444444440946,0.0009666666666663087,0.0011111111111106995,0.001237037037036579,0.0013222222222217324,0.001403703703703184,0.0013481481481476488,0.0014444444444439094,0.0014888888888883373,0.00154074074074017,0.001607407407406812,0.0022370370370362086,0.001696296296295668,0.0016148148148142168,0.0015481481481475748,0.0021259259259251385,0.0014592592592587187,0.001337037037036542,0.0014518518518513142,0.0016333333333327284,0.0012851851851847093,0.0012222222222217694,0.001203703703703258,0.0010222222222218437,0.0010074074074070342,0.0013444444444439465,0.0008074074074071084,0.0007777777777774897,0.000703703703703443,0.0007407407407404664,0.0006407407407405034,0.000870370370370048,0.0006037037037034801,0.0004370370370368752,0.00046666666666649384,0.0004629629629627915,0.0004518518518516845,0.0005259259259257312,0.00034444444444431686,0.0003037037037035912,0.00027407407407397256,0.00027037037037027023,0.00020370370370362826,0.00044444444444427983,0.00014814814814809329,0.00018148148148141427,0.00022592592592584224,0.0002296296296295446,0.00019259259259252125,0.00019259259259252125,0.00028518518518507954,0.0003925925925924472,0.00025925925925916326,0.00023333333333324692,0.00024074074074065157,0.00021481481481473526,0.00034444444444431686,0.0003333333333332099,0.0003740740740739355,0.00032962962962950756,0.0004999999999998148,0.000703703703703443,0.0008185185185182154,0.0011296296296292112,0.00154074074074017,0.002088888888888115,0.003266666666665457,0.004307407407405812,0.0055888888888868185,0.00644814814814576,0.025040740740731468,0.8317666666663586,0
0.029629629629618657,0.0047629629629611986,0.00368518518518382,0.004148148148146612,0.00390740740740596,0.003459259259257978,0.002855555555554498,0.002240740740739911,0.001785185185184524,0.0017555555555549053,0.001496296296295742,0.0012222222222217694,0.001374074074073565,0.0011333333333329136,0.0010962962962958902,0.0011555555555551277,0.0010074074074070342,0.0008629629629626433,0.0009518518518514994,0.0009703703703700109,0.0009185185185181784,0.0008740740740737504,0.0009111111111107736,0.000837037037036727,0.0009444444444440946,0.0008222222222219177,0.0009444444444440946,0.0010999999999995926,0.000959259259258904,0.0010777777777773786,0.0010222222222218437,0.0009999999999996297,0.0010777777777773786,0.0010592592592588669,0.0010888888888884857,0.0012333333333328766,0.001303703703703221,0.0013592592592587558,0.001440740740740207,0.0015333333333327655,0.001496296296295742,0.0015555555555549793,0.001696296296295668,0.001807407407406738,0.0018222222222215472,0.0017555555555549053,0.0020777777777770084,0.0019481481481474266,0.0019703703703696407,0.0022703703703695296,0.0021851851851843757,0.0023185185185176597,0.0022814814814806363,0.002488888888887967,0.0024814814814805622,0.0025407407407398,0.002511111111110181,0.002655555555554572,0.002688888888887893,0.0028592592592582003,0.0028703703703693074,0.0032629629629617545,0.0024185185185176226,0.0025629629629620137,0.002511111111110181,0.00292222222222114,0.002355555555554683,0.002196296296295483,0.0022148148148139943,0.002488888888887967,0.0018703703703696777,0.0018666666666659754,0.0016518518518512401,0.001696296296295668,0.0015888888888883003,0.001955555555554831,0.0015518518518512772,0.0014296296296291001,0.0013629629629624582,0.0012333333333328766,0.0010925925925921879,0.0015444444444438724,0.0009888888888885227,0.0009666666666663087,0.000981481481481118,0.0009888888888885227,0.0009851851851848204,0.0010074074074070342,0.0008111111111108106,0.0007333333333330617,0.0008333333333330247,0.0006888888888886337,0.0006296296296293964,0.000870370370370048,0.0006925925925923361,0.0007444444444441687,0.0006666666666664198,0.000670370370370122,0.000670370370370122,0.0006629629629627174,0.0007740740740737874,0.0009111111111107736,0.0008851851851848574,0.0009296296296292853,0.0009555555555552016,0.0009629629629626063,0.0011592592592588298,0.0012777777777773045,0.0014185185185179932,0.0013444444444439465,0.0015814814814808958,0.00176296296296231,0.0020925925925918175,0.002511111111110181,0.0027592592592582373,0.003437037037035764,0.0037740740740726765,0.004296296296294705,0.00425555555555398,0.0033851851851839313,0.025611111111101627,0.7402555555552813,0
0.04048148148146649,0.006244444444442132,0.00435185185185024,0.005222222222220288,0.0050629629629610874,0.004792592592590818,0.0042333333333317655,0.003392592592591336,0.0026185185185175486,0.0024185185185176226,0.001707407407406775,0.0014222222222216954,0.0012111111111106625,0.0011185185185181043,0.0009666666666663087,0.0008518518518515364,0.0007333333333330617,0.0007185185185182524,0.0006629629629627174,0.0007777777777774897,0.0005814814814812661,0.0006185185185182895,0.0005703703703701591,0.0006148148148145871,0.0005962962962960754,0.0005703703703701591,0.0005666666666664568,0.0006481481481479081,0.0006185185185182895,0.0006296296296293964,0.0005481481481479451,0.0005777777777775638,0.0006222222222219918,0.0006185185185182895,0.0005777777777775638,0.0005814814814812661,0.0006037037037034801,0.0005740740740738615,0.0006370370370368011,0.0005814814814812661,0.0006074074074071824,0.0006814814814812291,0.0006037037037034801,0.0006518518518516105,0.0006592592592590151,0.0007074074074071454,0.0008222222222219177,0.0007666666666663827,0.000703703703703443,0.0008185185185182154,0.0007666666666663827,0.0008999999999996667,0.000814814814814513,0.0008407407407404294,0.00093703703703669,0.0009518518518514994,0.0010592592592588669,0.0009629629629626063,0.001137037037036616,0.001037037037036653,0.0010999999999995926,0.0021999999999991852,0.0012814814814810069,0.0012666666666661976,0.0011185185185181043,0.0021148148148140314,0.0011185185185181043,0.0011666666666662346,0.0012333333333328766,0.0020518518518510918,0.0012407407407402811,0.001340740740740244,0.001214814814814365,0.0011592592592588298,0.0012111111111106625,0.0019037037037029987,0.0010777777777773786,0.0012222222222217694,0.0012185185185180673,0.0010925925925921879,0.0011074074074069972,0.001751851851851203,0.0009740740740737133,0.0010592592592588669,0.0010740740740736762,0.001629629629629026,0.0010999999999995926,0.0009629629629626063,0.000981481481481118,0.0009444444444440946,0.001014814814814439,0.0010074074074070342,0.0009444444444440946,0.0014148148148142908,0.0009888888888885227,0.000914814814814476,0.0008999999999996667,0.0009222222222218806,0.0009703703703700109,0.0011925925925921508,0.0009444444444440946,0.001370370370369863,0.0010259259259255459,0.0008999999999996667,0.0011333333333329136,0.0012074074074069601,0.001214814814814365,0.0013555555555550534,0.0013333333333328395,0.0016518518518512401,0.001629629629629026,0.0019407407407400219,0.0020148148148140684,0.0025481481481472042,0.0029518518518507585,0.003929629629628174,0.004259259259257682,0.0056222222222201395,0.005281481481479526,0.003974074074072602,0.03531851851850544,0.7518481481478697,0
0.02998518518517408,0.0057555555555534234,0.004003703703702221,0.004307407407405812,0.003785185185183783,0.003266666666665457,0.0025370370370360975,0.0021851851851843757,0.0019111111111104033,0.0016851851851845611,0.001407407407406886,0.0012185185185180673,0.0012259259259254718,0.0011333333333329136,0.0011111111111106995,0.001037037037036653,0.000837037037036727,0.0008407407407404294,0.0007888888888885967,0.0008555555555552387,0.0007629629629626804,0.000859259259258941,0.0008074074074071084,0.0009074074074070713,0.000870370370370048,0.0009111111111107736,0.00093703703703669,0.0008555555555552387,0.000992592592592225,0.000959259259258904,0.0009555555555552016,0.0009962962962959273,0.0009851851851848204,0.0011444444444440205,0.0011185185185181043,0.0010962962962958902,0.0009629629629626063,0.001070370370369974,0.0010444444444440576,0.0011296296296292112,0.0011407407407403182,0.0012592592592587928,0.0012777777777773045,0.0012777777777773045,0.0012888888888884114,0.0013111111111106255,0.0013444444444439465,0.001374074074073565,0.0014111111111105884,0.0014851851851846352,0.001474074074073528,0.0015370370370364679,0.0016222222222216213,0.0015851851851845981,0.0017148148148141797,0.0016111111111105144,0.0017259259259252866,0.0017481481481475007,0.0016777777777771564,0.001807407407406738,0.0017148148148141797,0.0026370370370360605,0.001629629629629026,0.0016111111111105144,0.001818518518517845,0.002422222222221325,0.0016925925925919657,0.0016481481481475377,0.001574074074073491,0.0023185185185176597,0.0015592592592586817,0.0015703703703697888,0.0013629629629624582,0.0014777777777772304,0.0013666666666661605,0.0020703703703696037,0.0012962962962958162,0.001403703703703184,0.0011925925925921508,0.0012851851851847093,0.0012703703703699,0.0017111111111104773,0.0012518518518513883,0.0011777777777773415,0.0011333333333329136,0.0014814814814809328,0.0011333333333329136,0.0010777777777773786,0.0010518518518514623,0.0010111111111107366,0.0010555555555551647,0.000981481481481118,0.0009888888888885227,0.001507407407406849,0.0009333333333329877,0.0010185185185181413,0.0011407407407403182,0.0009555555555552016,0.001037037037036653,0.001070370370369974,0.0011851851851847463,0.001496296296295742,0.0013111111111106255,0.001370370370369863,0.001407407407406886,0.0013666666666661605,0.001507407407406849,0.00154074074074017,0.0016666666666660494,0.0019481481481474266,0.0017999999999993334,0.0022703703703695296,0.0022851851851843387,0.0030740740740729357,0.003348148148146908,0.003937037037035579,0.004040740740739244,0.004581481481479785,0.004133333333331803,0.0029592592592581632,0.029829629629618583,0.7473814814812046,0
0.031248148148136576,0.004703703703701961,0.0035666666666653458,0.004162962962961421,0.003803703703702295,0.003703703703702332,0.0034296296296283594,0.0030074074074062937,0.0026037037037027395,0.002599999999999037,0.0023518518518509807,0.002196296296295483,0.001955555555554831,0.001951851851851129,0.0018111111111104403,0.001785185185184524,0.0015814814814808958,0.001596296296295705,0.0014148148148142908,0.0013999999999994815,0.0012185185185180673,0.0013148148148143279,0.0012814814814810069,0.0012592592592587928,0.0012629629629624952,0.0012444444444439835,0.001237037037036579,0.001203703703703258,0.0011999999999995556,0.0012111111111106625,0.0011592592592588298,0.0011629629629625322,0.0011888888888884484,0.0012296296296291742,0.0011629629629625322,0.001170370370369937,0.0011888888888884484,0.001148148148147723,0.0012814814814810069,0.0012407407407402811,0.0012333333333328766,0.0013851851851846722,0.0014888888888883373,0.0013962962962957791,0.0014518518518513142,0.0015037037037031469,0.0014592592592587187,0.0016555555555549423,0.0013777777777772675,0.0015888888888883003,0.0015851851851845981,0.001740740740740096,0.0017148148148141797,0.001796296296295631,0.001696296296295668,0.0015666666666660865,0.0016555555555549423,0.0017333333333326914,0.001729629629628989,0.0018222222222215472,0.001751851851851203,0.0023148148148139573,0.0017037037037030728,0.001529629629629063,0.0016333333333327284,0.002262962962962125,0.0015999999999994075,0.0015999999999994075,0.0015851851851845981,0.0018592592592585706,0.001574074074073491,0.0014999999999994445,0.0012629629629624952,0.0013888888888883744,0.0012555555555550904,0.0017111111111104773,0.001337037037036542,0.001237037037036579,0.0011333333333329136,0.0012703703703699,0.0011518518518514253,0.0016851851851845611,0.0011592592592588298,0.0011851851851847463,0.001037037037036653,0.0011259259259255089,0.0013666666666661605,0.0011555555555551277,0.0011629629629625322,0.0011777777777773415,0.0010074074074070342,0.0010555555555551647,0.0010851851851847833,0.0013777777777772675,0.0010222222222218437,0.0010259259259255459,0.0011259259259255089,0.0010592592592588669,0.001103703703703295,0.0011592592592588298,0.0011851851851847463,0.0015222222222216583,0.0012740740740736021,0.001370370370369863,0.0015481481481475748,0.0015481481481475748,0.0017703703703697148,0.0019148148148141057,0.0020592592592584965,0.002533333333332395,0.002362962962962088,0.0027296296296286187,0.0027925925925915583,0.003092592592591447,0.003499999999998704,0.003918518518517067,0.004222222222220659,0.003937037037035579,0.0034111111111098475,0.0027962962962952607,0.03259259259258052,0.7263555555552865,0
0.025992592592582967,0.008503703703700554,0.0058185185185163635,0.004507407407405738,0.003299999999998778,0.0020592592592584965,0.0015814814814808958,0.0010407407407403552,0.000803703703703406,0.0007148148148145501,0.0005962962962960754,0.0005481481481479451,0.0005333333333331358,0.00047037037037019617,0.0004777777777776008,0.00035555555555542384,0.0004037037037035542,0.0003851851851850425,0.0003518518518517215,0.00029259259259248425,0.0004259259259257682,0.0003037037037035912,0.0003370370370369122,0.0002888888888887819,0.0003666666666665309,0.0003037037037035912,0.0003111111111109959,0.0003111111111109959,0.00032962962962950756,0.00035555555555542384,0.00029629629629618657,0.0004074074074072565,0.0003666666666665309,0.00032962962962950756,0.00032222222222210285,0.0003481481481480192,0.0003592592592591262,0.0004222222222220658,0.0004407407407405775,0.0003740740740739355,0.0003148148148146982,0.0005222222222220288,0.0003740740740739355,0.0003518518518517215,0.0003851851851850425,0.00039629629629614954,0.0004407407407405775,0.0004592592592590892,0.0004185185185183635,0.00047037037037019617,0.0004518518518516845,0.0005222222222220288,0.0005888888888886708,0.0005185185185183265,0.0005888888888886708,0.0005740740740738615,0.0006518518518516105,0.0006111111111108847,0.0006777777777775267,0.0006629629629627174,0.000703703703703443,0.0011592592592588298,0.000770370370370085,0.0006148148148145871,0.0006555555555553127,0.0010259259259255459,0.0006629629629627174,0.0006222222222219918,0.0006814814814812291,0.000781481481481192,0.0006185185185182895,0.0006555555555553127,0.0006296296296293964,0.0005148148148146241,0.0005407407407405405,0.0008629629629626433,0.00044444444444427983,0.0005481481481479451,0.0004592592592590892,0.0005074074074072195,0.00037777777777763785,0.0006259259259256941,0.0004037037037035542,0.0004740740740738985,0.0004592592592590892,0.0004592592592590892,0.0005111111111109219,0.0005555555555553498,0.0004999999999998148,0.0003666666666665309,0.00039629629629614954,0.0003666666666665309,0.0004592592592590892,0.0006037037037034801,0.0003703703703702332,0.0003851851851850425,0.00034444444444431686,0.0004185185185183635,0.00043333333333317285,0.0003814814814813402,0.0004518518518516845,0.0006111111111108847,0.0004888888888887078,0.0004259259259257682,0.0004999999999998148,0.0005037037037035171,0.0006185185185182895,0.0006777777777775267,0.0007185185185182524,0.0006999999999997408,0.000925925925925583,0.0010666666666662716,0.0011666666666662346,0.001474074074073528,0.0018703703703696777,0.002574074074073121,0.0037111111111097364,0.004740740740738985,0.0057481481481460196,0.006099999999997741,0.025718518518508992,0.8411370370367255,0
0.02943333333332243,0.008033333333330358,0.005366666666664679,0.004725925925924176,0.003792592592591188,0.0032888888888876707,0.0023703703703694926,0.0017925925925919286,0.0014481481481476118,0.0012666666666661976,0.0011074074074069972,0.0011962962962958532,0.0010518518518514623,0.0010851851851847833,0.0009703703703700109,0.0008666666666663457,0.0009074074074070713,0.0008851851851848574,0.0009111111111107736,0.0008259259259256201,0.0006814814814812291,0.0007407407407404664,0.000803703703703406,0.0007777777777774897,0.0008111111111108106,0.0008407407407404294,0.0008074074074071084,0.0007666666666663827,0.0006740740740738244,0.0008111111111108106,0.0007555555555552757,0.000770370370370085,0.000703703703703443,0.0006296296296293964,0.0006888888888886337,0.0008296296296293223,0.0007185185185182524,0.0006518518518516105,0.0006666666666664198,0.0007148148148145501,0.0006148148148145871,0.0006555555555553127,0.0006925925925923361,0.0006370370370368011,0.0007333333333330617,0.0007925925925922991,0.0007407407407404664,0.000903703703703369,0.0007851851851848944,0.0008333333333330247,0.0008222222222219177,0.00104814814814776,0.001170370370369937,0.0011999999999995556,0.001237037037036579,0.0013222222222217324,0.0012777777777773045,0.0013444444444439465,0.00176296296296231,0.0021259259259251385,0.0020185185185177708,0.0020592592592584965,0.0014481481481476118,0.001529629629629063,0.0014370370370365049,0.001640740740740133,0.0014666666666661235,0.0011666666666662346,0.0012962962962958162,0.001307407407406923,0.0011518518518514253,0.001148148148147723,0.0009629629629626063,0.000859259259258941,0.0009407407407403923,0.0011222222222218067,0.0008629629629626433,0.000870370370370048,0.0007148148148145501,0.0007222222222219547,0.0005703703703701591,0.0008555555555552387,0.0005925925925923731,0.0006185185185182895,0.0005444444444442428,0.0004925925925924102,0.0005111111111109219,0.0005740740740738615,0.0004518518518516845,0.0005148148148146241,0.0003703703703702332,0.0004518518518516845,0.0004259259259257682,0.0004629629629627915,0.0004074074074072565,0.0003740740740739355,0.0004592592592590892,0.00046666666666649384,0.0003481481481480192,0.00046666666666649384,0.0004407407407405775,0.0005740740740738615,0.0004222222222220658,0.00044444444444427983,0.0005148148148146241,0.0005518518518516475,0.0005851851851849685,0.0006740740740738244,0.0007407407407404664,0.0009296296296292853,0.001148148148147723,0.0014814814814809328,0.001751851851851203,0.002107407407406627,0.0025518518518509066,0.003025925925924805,0.0035444444444431315,0.004422222222220585,0.005711111111108996,0.00633703703703469,0.025518518518509066,0.7949666666663723,0
0.018211111111104367,0.005107407407405516,0.0028370370370359864,0.0029740740740729727,0.002362962962962088,0.002007407407406664,0.0015666666666660865,0.0014777777777772304,0.001307407407406923,0.001340740740740244,0.0012185185185180673,0.0011296296296292112,0.0010999999999995926,0.0012999999999995186,0.0010888888888884857,0.0009074074074070713,0.001081481481481081,0.0010111111111107366,0.0010444444444440576,0.0010629629629625693,0.0010592592592588669,0.0011296296296292112,0.001037037037036653,0.0011296296296292112,0.0010333333333329506,0.0010111111111107366,0.0011555555555551277,0.0010888888888884857,0.0011222222222218067,0.0012333333333328766,0.0013555555555550534,0.0013481481481476488,0.0012962962962958162,0.001629629629629026,0.0014148148148142908,0.0017037037037030728,0.0016185185185179191,0.0017814814814808217,0.0020259259259251755,0.001840740740740059,0.001907407407406701,0.0020111111111103665,0.0021148148148140314,0.002196296296295483,0.0022111111111102924,0.002362962962962088,0.002274074074073232,0.002522222222221288,0.002511111111110181,0.002655555555554572,0.002296296296295446,0.002614814814813846,0.002614814814813846,0.002833333333332284,0.0028592592592582003,0.0028740740740730098,0.002688888888887893,0.002755555555554535,0.003059259259258126,0.002774074074073047,0.00274814814814713,0.0037629629629615693,0.002622222222221251,0.0027703703703693444,0.002707407407406405,0.003233333333332136,0.0022666666666658272,0.0026296296296286557,0.002577777777776823,0.0030370370370359123,0.002240740740739911,0.0022333333333325062,0.0020777777777770084,0.002129629629628841,0.0020185185185177708,0.00242962962962873,0.001907407407406701,0.0019111111111104033,0.0018148148148141427,0.0017999999999993334,0.0015370370370364679,0.0021111111111103294,0.0015111111111105514,0.001507407407406849,0.0013259259259254348,0.0015037037037031469,0.001374074074073565,0.0012999999999995186,0.0011444444444440205,0.0010222222222218437,0.0010296296296292483,0.0010666666666662716,0.0011074074074069972,0.0013518518518513512,0.001148148148147723,0.0011074074074069972,0.00104814814814776,0.001014814814814439,0.0010629629629625693,0.0007777777777774897,0.001014814814814439,0.0011222222222218067,0.0010296296296292483,0.0010296296296292483,0.0010333333333329506,0.0010444444444440576,0.0010962962962958902,0.000992592592592225,0.0011518518518514253,0.0011999999999995556,0.0012703703703699,0.001574074074073491,0.0015703703703697888,0.002162962962962162,0.002377777777776897,0.002955555555554461,0.003381481481480229,0.00392222222222077,0.003499999999998704,0.0029777777777766747,0.02362222222221347,0.7387111111108375,0
0.0314481481481365,0.006862962962960421,0.005344444444442465,0.006011111111108885,0.005711111111108996,0.004599999999998296,0.0034777777777764895,0.002522222222221288,0.0019148148148141057,0.0015222222222216583,0.0012962962962958162,0.001148148148147723,0.0009851851851848204,0.0008185185185182154,0.0005814814814812661,0.0005370370370368381,0.0004962962962961124,0.00048148148148130314,0.0004185185185183635,0.0004370370370368752,0.0003740740740739355,0.0003925925925924472,0.00039999999999985186,0.0004222222222220658,0.0004037037037035542,0.0003851851851850425,0.00029629629629618657,0.00029629629629618657,0.00027037037037027023,0.0003740740740739355,0.00031851851851840053,0.0003370370370369122,0.00038888888888874483,0.0003481481481480192,0.00030740740740729355,0.0003703703703702332,0.00032592592592580523,0.0002888888888887819,0.0004074074074072565,0.00039629629629614954,0.0003592592592591262,0.00041111111111095884,0.0003518518518517215,0.00036296296296282855,0.00046666666666649384,0.0004296296296294705,0.0004962962962961124,0.0004518518518516845,0.00048148148148130314,0.0004999999999998148,0.0006851851851849315,0.0006222222222219918,0.000670370370370122,0.0006296296296293964,0.0006962962962960384,0.0007888888888885967,0.0007111111111108477,0.0007925925925922991,0.0007222222222219547,0.000737037037036764,0.0007962962962960013,0.001474074074073528,0.0008333333333330247,0.00093703703703669,0.000848148148147834,0.0012703703703699,0.0007888888888885967,0.0007851851851848944,0.0008111111111108106,0.001103703703703295,0.0008296296296293223,0.0007074074074071454,0.0007518518518515734,0.0006666666666664198,0.0007111111111108477,0.001103703703703295,0.0006222222222219918,0.0006407407407405034,0.0006666666666664198,0.0005888888888886708,0.0005703703703701591,0.0010222222222218437,0.0005111111111109219,0.0005555555555553498,0.0005185185185183265,0.0006148148148145871,0.0006592592592590151,0.0005925925925923731,0.0004962962962961124,0.0004555555555553868,0.0004925925925924102,0.0005148148148146241,0.0004518518518516845,0.0009518518518514994,0.00046666666666649384,0.0005111111111109219,0.0004592592592590892,0.0004518518518516845,0.00041111111111095884,0.0004629629629627915,0.00046666666666649384,0.0009555555555552016,0.0005407407407405405,0.0006888888888886337,0.0006370370370368011,0.0007629629629626804,0.0008407407407404294,0.0009111111111107736,0.00104814814814776,0.0010592592592588669,0.0014703703703698259,0.0016481481481475377,0.001807407407406738,0.0024370370370361345,0.0030407407407396147,0.003903703703702258,0.004644444444442724,0.005374074074072084,0.005451851851849833,0.004633333333331617,0.030944444444432985,0.8035407407404431,0
