@relation cancer
@attribute 0 NUMERIC
@attribute 1 NUMERIC
@attribute 2 NUMERIC
@attribute 3 NUMERIC
@attribute 4 NUMERIC
@attribute 5 NUMERIC
@attribute 6 NUMERIC
@attribute 7 NUMERIC
@attribute 8 NUMERIC
@attribute 9 NUMERIC
@attribute 10 NUMERIC
@attribute 11 NUMERIC
@attribute 12 NUMERIC
@attribute 13 NUMERIC
@attribute 14 NUMERIC
@attribute 15 NUMERIC
@attribute 16 NUMERIC
@attribute 17 NUMERIC
@attribute 18 NUMERIC
@attribute 19 NUMERIC
@attribute 20 NUMERIC
@attribute 21 NUMERIC
@attribute 22 NUMERIC
@attribute 23 NUMERIC
@attribute 24 NUMERIC
@attribute 25 NUMERIC
@attribute 26 NUMERIC
@attribute 27 NUMERIC
@attribute 28 NUMERIC
@attribute 29 NUMERIC
@attribute 30 NUMERIC
@attribute 31 NUMERIC
@attribute 32 NUMERIC
@attribute 33 NUMERIC
@attribute 34 NUMERIC
@attribute 35 NUMERIC
@attribute 36 NUMERIC
@attribute 37 NUMERIC
@attribute 38 NUMERIC
@attribute 39 NUMERIC
@attribute 40 NUMERIC
@attribute 41 NUMERIC
@attribute 42 NUMERIC
@attribute 43 NUMERIC
@attribute 44 NUMERIC
@attribute 45 NUMERIC
@attribute 46 NUMERIC
@attribute 47 NUMERIC
@attribute 48 NUMERIC
@attribute 49 NUMERIC
@attribute 50 NUMERIC
@attribute 51 NUMERIC
@attribute 52 NUMERIC
@attribute 53 NUMERIC
@attribute 54 NUMERIC
@attribute 55 NUMERIC
@attribute 56 NUMERIC
@attribute 57 NUMERIC
@attribute 58 NUMERIC
@attribute 59 NUMERIC
@attribute 60 NUMERIC
@attribute 61 NUMERIC
@attribute classes {0,1,}
@data
0.026433333333323542,0.011059259259255163,0.008440740740737614,0.005592592592590521,0.0038999999999985557,0.0032518518518506474,0.0028037037037026654,0.002699999999999,0.002444444444443539,0.002388888888888004,0.0023703703703694926,0.0024370370370361345,0.002488888888887967,0.0022481481481473153,0.0022148148148139943,0.002440740740739837,0.0023925925925917064,0.0023703703703694926,0.0025296296296286928,0.002640740740739763,0.002699999999999,0.002881481481480414,0.0029592592592581632,0.003266666666665457,0.0034962962962950014,0.0032962962962950755,0.0036555555555542016,0.00385925925925783,0.0037999999999985927,0.0036666666666653087,0.004014814814813328,0.0042999999999984075,0.0037888888888874856,0.003670370370369011,0.003751851851850462,0.0033962962962950385,0.003381481481480229,0.003233333333332136,0.002599999999999037,0.0025481481481472042,0.002488888888887967,0.00247777777777686,0.00209629629629552,0.002607407407406442,0.0020777777777770084,0.0020444444444436874,0.0020185185185177708,0.0022259259259251015,0.0019666666666659383,0.0018555555555548682,0.0019925925925918546,0.0022925925925917435,0.002274074074073232,0.00258888888888793,0.0030296296296285076,0.0033740740740728246,0.004048148148146649,0.005485185185183154,0.00821111111110807,0.010011111111107402,0.02761851851850829,0.7457999999997238,0
0.030092592592581447,0.016648148148141983,0.008059259259256274,0.003333333333332099,0.0017111111111104773,0.0010851851851847833,0.0007925925925922991,0.0006518518518516105,0.0005037037037035171,0.0004296296296294705,0.0003851851851850425,0.00036296296296282855,0.0003703703703702332,0.00030740740740729355,0.00041481481481466117,0.0004407407407405775,0.0005888888888886708,0.0006740740740738244,0.0006888888888886337,0.0007888888888885967,0.0009518518518514994,0.0011333333333329136,0.0012444444444439835,0.0015666666666660865,0.0017925925925919286,0.0021111111111103294,0.0025370370370360975,0.002948148148147056,0.0030296296296285076,0.0033296296296283965,0.0036666666666653087,0.004248148148146575,0.0034296296296283594,0.0037666666666652717,0.003092592592591447,0.0033111111111098846,0.0025185185185175856,0.0028296296296285816,0.001785185185184524,0.0017111111111104773,0.0014444444444439094,0.001674074074073454,0.0010555555555551647,0.0011777777777773415,0.0007999999999997037,0.0007333333333330617,0.0005074074074072195,0.0007259259259256571,0.0005481481481479451,0.0005074074074072195,0.0005740740740738615,0.000848148148147834,0.0005962962962960754,0.0008407407407404294,0.000903703703703369,0.0014185185185179932,0.0021259259259251385,0.003918518518517067,0.007837037037034134,0.013911111111105958,0.02809629629628589,0.8104222222219221,0
0.03122592592591436,0.009618518518514956,0.008588888888885707,0.006155555555553275,0.004162962962961421,0.0033740740740728246,0.002888888888887819,0.0024851851851842646,0.0022666666666658272,0.0021851851851843757,0.0020925925925918175,0.001955555555554831,0.0019259259259252126,0.002122222222221436,0.0021999999999991852,0.0023444444444435763,0.0022481481481473153,0.0025370370370360975,0.0027777777777767488,0.0030407407407396147,0.0033740740740728246,0.003514814814813513,0.004029629629628137,0.0041999999999984446,0.004362962962961347,0.004755555555553794,0.005111111111109218,0.005362962962960976,0.005577777777775712,0.005696296296294186,0.0059185185185163264,0.006129629629627359,0.005340740740738763,0.00549629629629426,0.004774074074072306,0.004607407407405701,0.0036888888888875226,0.0038222222222208065,0.0033444444444432056,0.0028703703703693074,0.002544444444443502,0.0026629629629619767,0.002122222222221436,0.0022814814814806363,0.0017999999999993334,0.0016888888888882633,0.001440740740740207,0.001785185185184524,0.0015999999999994075,0.0015444444444438724,0.0016185185185179191,0.0020777777777770084,0.0021259259259251385,0.0025703703703694185,0.003048148148147019,0.0034851851851838943,0.00468518518518345,0.00633703703703469,0.008388888888885782,0.00903703703703369,0.027374074074063934,0.7216074074071401,0
0.0422481481481325,0.012081481481477007,0.010803703703699702,0.008870370370367085,0.006099999999997741,0.0041296296296281,0.002766666666665642,0.002288888888888041,0.0016666666666660494,0.0015666666666660865,0.0014999999999994445,0.0013444444444439465,0.0013333333333328395,0.001337037037036542,0.0014592592592587187,0.0012555555555550904,0.0012851851851847093,0.0013333333333328395,0.001337037037036542,0.0013481481481476488,0.0013555555555550534,0.0014629629629624211,0.0014629629629624211,0.0017111111111104773,0.0017370370370363938,0.001740740740740096,0.0019703703703696407,0.00198518518518445,0.002229629629628804,0.0023370370370361716,0.0024037037037028136,0.003818518518517104,0.00258888888888793,0.0035962962962949644,0.0027296296296286187,0.003492592592591299,0.0028185185185174745,0.0032851851851839683,0.00258888888888793,0.002522222222221288,0.0025925925925916323,0.002966666666665568,0.002433333333332432,0.0028925925925915212,0.0021999999999991852,0.00220740740740659,0.002107407407406627,0.0027111111111101068,0.002129629629628841,0.0023111111111102554,0.0022814814814806363,0.002607407407406442,0.0025259259259249904,0.002814814814813772,0.0032296296296284335,0.003792592592591188,0.004688888888887153,0.006714814814812328,0.009788888888885263,0.011425925925921693,0.03772222222220825,0.7339629629626911,0
0.03147037037035871,0.011203703703699554,0.008337037037033949,0.005825925925923768,0.00425555555555398,0.003181481481480303,0.002774074074073047,0.0025407407407398,0.0020185185185177708,0.0017888888888882262,0.0017666666666660124,0.0019481481481474266,0.00198518518518445,0.0020333333333325803,0.0021925925925917805,0.0020703703703696037,0.002262962962962125,0.0025703703703694185,0.0021481481481473524,0.00236666666666579,0.0025925925925916323,0.0028518518518507955,0.0028592592592582003,0.003025925925924805,0.0031444444444432796,0.0031962962962951125,0.0034222222222209547,0.003592592592591262,0.003692592592591225,0.0037444444444430574,0.0038407407407393184,0.0044333333333316915,0.003803703703702295,0.004311111111109514,0.003559259259257941,0.004229629629628063,0.0030629629629618286,0.00385925925925783,0.002799999999998963,0.0027962962962952607,0.0027925925925915583,0.0031962962962951125,0.0025518518518509066,0.0027444444444434278,0.0023037037037028506,0.002174074074073269,0.0022259259259251015,0.0027296296296286187,0.0023592592592583854,0.0023111111111102554,0.0025481481481472042,0.0032037037037025173,0.0029777777777766747,0.003348148148146908,0.0037074074074060345,0.0042666666666650865,0.005599999999997926,0.0073666666666639385,0.008866666666663383,0.008644444444441244,0.03165185185184013,0.7288703703701004,0
0.03281111111109896,0.009229629629626212,0.008492592592589446,0.007348148148145427,0.005796296296294149,0.005292592592590632,0.0043703703703687515,0.004077777777776267,0.0035111111111098105,0.0032777777777765636,0.0027259259259249163,0.002866666666665605,0.0027111111111101068,0.0027296296296286187,0.0026703703703693815,0.002522222222221288,0.002614814814813846,0.002566666666665716,0.002577777777776823,0.0027370370370360234,0.0027777777777767488,0.003055555555554424,0.0031888888888877078,0.0033703703703691222,0.0033740740740728246,0.003381481481480229,0.003914814814813365,0.003614814814813476,0.0035851851851838572,0.0038555555555541275,0.0038629629629615323,0.004140740740739207,0.003537037037035727,0.004055555555554054,0.0035222222222209176,0.003648148148146797,0.002881481481480414,0.003299999999998778,0.002799999999998963,0.0025481481481472042,0.0027037037037027025,0.002955555555554461,0.002329629629628767,0.002807407407406368,0.002533333333332395,0.00220740740740659,0.0023925925925917064,0.0026962962962952977,0.0022666666666658272,0.0024185185185176226,0.002581481481480525,0.002999999999998889,0.0033703703703691222,0.00374814814814676,0.004603703703701998,0.005355555555553572,0.006159259259256978,0.007248148148145464,0.008618518518515327,0.007629629629626804,0.03405555555554294,0.7089740740738115,0
0.029181481481470675,0.016166666666660678,0.008137037037034023,0.0038629629629615323,0.002140740740739948,0.0015666666666660865,0.0013481481481476488,0.001148148148147723,0.0010111111111107366,0.0009555555555552016,0.0008740740740737504,0.0008222222222219177,0.0008333333333330247,0.0008074074074071084,0.0008074074074071084,0.000870370370370048,0.0009111111111107736,0.0008222222222219177,0.0009740740740737133,0.0011444444444440205,0.0009629629629626063,0.001014814814814439,0.0010074074074070342,0.0011185185185181043,0.0011111111111106995,0.0011925925925921508,0.001307407407406923,0.0014851851851846352,0.0014481481481476118,0.0015851851851845981,0.0017666666666660124,0.0022111111111102924,0.0015814814814808958,0.001951851851851129,0.0015148148148142538,0.001807407407406738,0.0013888888888883744,0.0016555555555549423,0.0012074074074069601,0.0011555555555551277,0.0009962962962959273,0.0012740740740736021,0.0011074074074069972,0.0013111111111106255,0.0010111111111107366,0.001003703703703332,0.0009777777777774156,0.0011999999999995556,0.000892592592592262,0.0010222222222218437,0.0010222222222218437,0.0013814814814809698,0.0011666666666662346,0.0014666666666661235,0.0016814814814808587,0.0022037037037028876,0.0029111111111100327,0.004611111111109403,0.008529629629626471,0.013803703703698591,0.029044444444433687,0.8185222222219191,0
0.032214814814802886,0.014855555555550053,0.008777777777774528,0.00590740740740522,0.003559259259257941,0.0028518518518507955,0.002574074074073121,0.0023925925925917064,0.002229629629628804,0.0021111111111103294,0.0017777777777771193,0.0018888888888881892,0.0019703703703696407,0.001907407407406701,0.0017370370370363938,0.0018111111111104403,0.0017333333333326914,0.001729629629628989,0.001785185185184524,0.0015851851851845981,0.0015814814814808958,0.0015666666666660865,0.0017444444444437983,0.0018703703703696777,0.0019703703703696407,0.002107407407406627,0.0026259259259249533,0.0028925925925915212,0.0028740740740730098,0.003803703703702295,0.004459259259257608,0.003925925925924472,0.0030370370370359123,0.0034185185185172523,0.0026962962962952977,0.002714814814813809,0.0022148148148139943,0.0023185185185176597,0.0018592592592585706,0.0018703703703696777,0.0014592592592587187,0.0017148148148141797,0.0011777777777773415,0.001203703703703258,0.001114814814814402,0.0010111111111107366,0.000981481481481118,0.001103703703703295,0.0010185185185181413,0.0009407407407403923,0.0011185185185181043,0.0011444444444440205,0.0012518518518513883,0.0013481481481476488,0.0018592592592585706,0.0026925925925915953,0.004159259259257719,0.005759259259257126,0.008614814814811625,0.01351481481480981,0.02879629629628563,0.7710629629626774,0
0.01956666666665942,0.008822222222218954,0.00541481481481281,0.0037999999999985927,0.003092592592591447,0.002822222222221177,0.0026037037037027395,0.002511111111110181,0.002288888888888041,0.0021851851851843757,0.0024185185185176226,0.0025407407407398,0.002355555555554683,0.0025148148148138832,0.0026851851851841906,0.002899999999998926,0.0030740740740729357,0.003381481481480229,0.0037444444444430574,0.004218518518516956,0.0042370370370354675,0.004518518518516845,0.005118518518516623,0.005151851851849944,0.005551851851849796,0.005429629629627618,0.005985185185182968,0.00622592592592362,0.00600370370370148,0.006548148148145723,0.005929629629627433,0.007022222222219621,0.005966666666664457,0.006099999999997741,0.005499999999997963,0.005740740740738615,0.00468518518518345,0.005014814814812958,0.004225925925924361,0.004048148148146649,0.0036740740740727135,0.003837037037035616,0.0031518518518506844,0.0031740740740728987,0.0024629629629620508,0.002307407407406553,0.0024629629629620508,0.002699999999999,0.0022814814814806363,0.0021666666666658643,0.0021518518518510547,0.002511111111110181,0.002288888888888041,0.0024629629629620508,0.0024518518518509436,0.0029407407407396518,0.0038629629629615323,0.005407407407405405,0.007285185185182487,0.007870370370367455,0.025244444444435094,0.7153592592589944,0
0.03368518518517271,0.01404074074073554,0.012433333333328729,0.008096296296293298,0.00435185185185024,0.003133333333332173,0.0023444444444435763,0.0014925925925920397,0.001214814814814365,0.0010666666666662716,0.0009074074074070713,0.0008962962962959643,0.0009518518518514994,0.000781481481481192,0.000748148148147871,0.0007666666666663827,0.0008296296296293223,0.0008222222222219177,0.0006851851851849315,0.000903703703703369,0.000925925925925583,0.0008555555555552387,0.0010666666666662716,0.001148148148147723,0.0011185185185181043,0.0013555555555550534,0.001474074074073528,0.0015925925925920027,0.0017037037037030728,0.0017037037037030728,0.0017777777777771193,0.002555555555554609,0.002007407407406664,0.002307407407406553,0.0018148148148141427,0.0021481481481473524,0.0016518518518512401,0.0020333333333325803,0.001303703703703221,0.0015555555555549793,0.001303703703703221,0.001807407407406738,0.0012185185185180673,0.0015555555555549793,0.0010999999999995926,0.0011333333333329136,0.0011518518518514253,0.0015703703703697888,0.0011444444444440205,0.0010666666666662716,0.0012185185185180673,0.0017592592592586076,0.0016703703703697518,0.00198518518518445,0.002377777777776897,0.0032370370370358383,0.004418518518516882,0.00711481481481218,0.010399999999996148,0.011770370370366011,0.03359259259258015,0.785151851851561,0
