@relation cancer
@attribute 0 NUMERIC
@attribute 1 NUMERIC
@attribute 2 NUMERIC
@attribute 3 NUMERIC
@attribute 4 NUMERIC
@attribute 5 NUMERIC
@attribute 6 NUMERIC
@attribute classes {0,1,}
@data
0.1378518518518008,0.17361851851845422,0.12535555555550912,0.13399999999995038,0.1623296296295695,0.13688148148143078,0.12996296296291482,0
0.11744444444440094,0.16161851851845865,0.16842962962956726,0.18283703703696932,0.15968148148142233,0.10635925925921987,0.10362962962959124,0
0.09367037037033568,0.17174444444438083,0.20526666666659063,0.18297037037030262,0.1526296296295731,0.09535925925922394,0.09835925925922283,0
0.14899629629624112,0.16377777777771713,0.14321111111105808,0.14137777777772542,0.15687777777771966,0.14364444444439126,0.102114814814777,0
0.14296666666661373,0.1621296296295696,0.1492851851851299,0.15307037037031368,0.14919259259253734,0.13499999999995,0.10835555555551542,0
0.13511481481476478,0.17173333333326973,0.1408740740740219,0.14492222222216855,0.1621518518517918,0.12934444444439655,0.11585925925921635,0
0.14918518518512994,0.1597518518517927,0.14252222222216943,0.14331851851846544,0.16250740740734723,0.14172222222216974,0.10099259259255519,0
0.1191074074073633,0.17603703703697185,0.15009629629624072,0.14749259259253797,0.16456296296290202,0.12198888888884371,0.1207148148147701,0
0.1286444444443968,0.1729666666666026,0.15498888888883147,0.15017037037031475,0.16084814814808857,0.1248370370369908,0.10754444444440461,0
0.15322592592586917,0.17194444444438076,0.12585185185180525,0.12506666666662034,0.16049629629623685,0.14440740740735392,0.11900740740736333,0
0.042622222222206435,0.10104074074070332,0.3597851851850519,0.30217037037025846,0.09929259259255582,0.04715185185183439,0.047937037037019285,0
0.13506666666661665,0.1653444444443832,0.15317037037031364,0.1592814814814225,0.16175185185179194,0.1272296296295825,0.0981555555555192,0
0.09914074074070402,0.16108518518512552,0.1991999999999262,0.19317037037029883,0.15520740740734992,0.10090740740737003,0.09128888888885507,0
0.14209259259253998,0.16943703703697427,0.14127037037031806,0.13238888888883985,0.15999999999994075,0.1324851851851361,0.12232592592588062,0
0.13105925925921072,0.1640703703703096,0.14650740740735316,0.15188148148142522,0.15886666666660781,0.13395555555550595,0.11365925925921716,0
0.1251407407406944,0.16381111111105043,0.16258888888882866,0.16331111111105062,0.1607444444443849,0.12367037037032456,0.10073333333329602,0
0.12594444444439779,0.16062222222216274,0.1627888888888286,0.1711962962962329,0.15582222222216452,0.12455185185180571,0.09907407407403739,0
0.10523333333329436,0.16767777777771567,0.18622962962956066,0.17669999999993455,0.15370740740735048,0.11290740740736559,0.09754444444440831,0
0.12250740740736203,0.16003703703697778,0.1607259259258664,0.17780740740734155,0.15394444444438743,0.11693333333329002,0.10804444444440443,0
0.12416296296291697,0.16864074074067828,0.16157777777771792,0.1605666666666072,0.15243703703698058,0.12461111111106496,0.1080037037036637,0
0.1296259259258779,0.1626074074073472,0.15482592592586858,0.16160740740734755,0.16221481481475475,0.1279851851851378,0.10113333333329588,0
0.11237037037032875,0.1626148148147546,0.18059999999993312,0.18529629629622768,0.1539111111110541,0.10858888888884867,0.09661851851848273,0
0.12607407407402738,0.1527777777777212,0.16468148148142048,0.1758333333332682,0.15650740740734945,0.11729629629625285,0.10682962962959006,0
0.10329629629625804,0.167574074074012,0.20498518518510928,0.17319629629623215,0.1400814814814296,0.11036296296292208,0.10050370370366649,0
0.12225185185180658,0.17235555555549173,0.16092962962957003,0.15701481481475665,0.1530999999999433,0.11988518518514078,0.11446296296292056,0
0.11237407407403245,0.1793037037036373,0.18494444444437594,0.15475555555549825,0.14647037037031613,0.12029999999995544,0.10185185185181413,0
0.12795555555550817,0.17396296296289854,0.1527851851851286,0.15011851851846292,0.1603777777777184,0.12284814814810265,0.11195185185181039,0
0.0925888888888546,0.15636296296290506,0.20912222222214477,0.2093407407406632,0.15351481481475795,0.09095185185181817,0.08811851851848589,0
0.13193703703698817,0.16112592592586625,0.15461481481475756,0.16443703703697612,0.15534814814809061,0.12321481481476917,0.10932222222218173,0
0.08342962962959873,0.16272222222216196,0.21895555555547447,0.21731111111103063,0.13383333333328376,0.09554074074070536,0.08820740740737473,0
0.1137259259258838,0.1684740740740117,0.1775629629628972,0.17145185185178835,0.156774074074016,0.11172592592588454,0.10028518518514805,0
0.10437777777773911,0.1677296296295675,0.18700370370363445,0.1721814814814177,0.16082222222216266,0.10195555555551779,0.10592962962959039,0
0.11248888888884723,0.17094814814808484,0.16728888888882693,0.1612148148147551,0.16007777777771848,0.11825185185180806,0.10972962962958899,0
0.10238888888885096,0.17085925925919598,0.19668148148140863,0.17662222222215682,0.15075925925920342,0.11074074074069973,0.0919481481481141,0
0.14317407407402105,0.16764814814808607,0.12633703703699026,0.13519259259254252,0.16225555555549545,0.13694814814809741,0.12844444444439687,0
0.09658148148144571,0.16172962962956972,0.20667777777770124,0.19418148148140957,0.15559259259253497,0.09781111111107488,0.08742592592589354,0
0.13111851851846995,0.16578148148142008,0.1492925925925373,0.15386296296290597,0.1643777777777169,0.12662962962958274,0.10893703703699668,0
0.12715925925921218,0.17430740740734285,0.15794814814808966,0.1526333333332768,0.15525185185179435,0.12257407407402868,0.11012592592588513,0
0.0965666666666309,0.1524777777777213,0.21164074074066236,0.21081111111103304,0.1428037037036508,0.09905555555551887,0.08664444444441236,0
0.13047037037032205,0.16414074074067994,0.15434814814809097,0.15348148148142463,0.1610222222221626,0.12727777777773064,0.1092592592592188,0
0.13050370370365535,0.16817407407401178,0.15939629629623725,0.15240740740735095,0.14049259259254057,0.13204074074069183,0.11698518518514185,0
0.10972962962958899,0.1705925925925294,0.1673814814814195,0.1591555555554966,0.16269999999993975,0.12262592592588051,0.10781481481477488,0
0.12794074074069336,0.16291481481475448,0.1618740740740141,0.1521370370369807,0.1568962962962382,0.11908148148143738,0.11915555555551142,0
0.13015555555550734,0.16167037037031048,0.15199629629624,0.16452592592586499,0.15657037037031238,0.12648518518513835,0.10859629629625607,0
0.13675925925920862,0.16592962962956817,0.1467629629629086,0.15415555555549845,0.16003333333327407,0.1245074074073613,0.11185185185181043,0
0.12323703703699139,0.16098518518512556,0.16084444444438487,0.17084074074067745,0.1626444444443842,0.11574074074069787,0.10570740740736825,0
0.15140370370364764,0.16069259259253307,0.1340518518518022,0.14523703703698324,0.15756296296290462,0.143896296296243,0.10715555555551587,0
0.09261481481478051,0.16974814814808528,0.20835555555547838,0.18004444444437775,0.15470370370364642,0.09649259259255685,0.09804074074070443,0
0.13234444444439541,0.16331481481475432,0.14730740740735285,0.15017407407401845,0.1641037037036429,0.12934444444439655,0.11341111111106911,0
0.14046296296291094,0.15982592592586672,0.1458185185184645,0.14723703703698252,0.15944814814808908,0.13105185185180332,0.11615555555551253,0
0.07725925925923065,0.15743703703697873,0.24133333333324394,0.22803703703695258,0.143548148148095,0.08388888888885782,0.06849629629627092,0
0.11297407407403223,0.1515148148147587,0.19055185185178128,0.19414074074066884,0.15382592592586894,0.10573333333329417,0.09125925925922546,0
0.12148148148143649,0.15999629629623704,0.16952222222215943,0.17922962962956324,0.1588407407406819,0.11172222222218084,0.09920740740737066,0
0.1241962962962503,0.15144074074068464,0.16049629629623685,0.1845407407406724,0.163592592592532,0.11083703703699599,0.10489629629625745,0
0.12732222222217507,0.16364814814808754,0.1556629629629053,0.16021851851845917,0.16177777777771785,0.12140370370365874,0.10996666666662594,0
0.16909629629623366,0.16176666666660675,0.11378518518514304,0.11719999999995659,0.15330370370364693,0.171344444444381,0.11350370370366167,0
0.09392592592589113,0.16362592592586533,0.21571111111103122,0.1978888888888156,0.14600740740735332,0.09906296296292627,0.08377777777774675,0
0.13205925925921036,0.1594703703703113,0.163455555555495,0.16220740740734732,0.1497999999999445,0.1302481481480999,0.1027592592592212,0
0.09978148148144453,0.1707185185184553,0.19777037037029713,0.17664444444437902,0.15208148148142517,0.10381851851848006,0.09918518518514845,0
0.1006851851851479,0.15935185185179282,0.19669629629622346,0.20655555555547905,0.15575555555549786,0.0973703703703343,0.08358518518515423,0
0.12760370370365645,0.17351851851845426,0.15684444444438636,0.15032592592587024,0.1556629629629053,0.12457777777773164,0.11146666666662539,0
0.10178148148144378,0.15980740740734822,0.19896296296288926,0.19954074074066683,0.15529259259253508,0.09715925925922328,0.08745555555552316,0
0.085777777777746,0.15521851851846102,0.20069629629622196,0.19992592592585187,0.15751111111105276,0.11072962962958861,0.09014074074070735,0
0.14075925925920713,0.16604074074067923,0.13265925925921013,0.1381666666666155,0.16419999999993917,0.13600370370365333,0.12217037037032512,0
0.13059629629624792,0.1700925925925296,0.1453333333332795,0.14685555555550117,0.1659740740740126,0.12217037037032512,0.11897777777773372,0
0.12135925925921431,0.16146296296290316,0.15421111111105398,0.15461481481475756,0.16301851851845814,0.12821481481476732,0.11711851851847514,0
0.14228518518513247,0.16441111111105022,0.13618518518513476,0.13622962962957919,0.16205555555549553,0.1361259259258755,0.12270740740736195,0
0.12009999999995552,0.17480740740734266,0.15354444444438758,0.14718518518513068,0.16100740740734779,0.1272518518518047,0.1161037037036607,0
0.12171481481476973,0.17828888888882286,0.16313703703697663,0.1486592592592042,0.15811481481475625,0.11791481481477115,0.11217037037032883,0
0.11493333333329077,0.1632518518517914,0.17716296296289735,0.18465925925919086,0.15665925925920124,0.10753703703699721,0.09579629629626081,0
0.1156296296295868,0.16614814814808662,0.1756666666666016,0.17177037037030676,0.15427407407401694,0.12037407407402949,0.09613703703700142,0
0.13188148148143264,0.17063333333327013,0.15060370370364792,0.14193703703698446,0.1592740740740151,0.12860740740735976,0.11706296296291961,0
0.15021851851846288,0.1619888888888289,0.1206999999999553,0.12484444444439821,0.17205185185178812,0.13892592592587447,0.13127037037032174,0
0.11938518518514096,0.17332592592586174,0.17270740740734344,0.1605888888888294,0.1528037037036471,0.11426296296292064,0.10692592592588632,0
0.1029259259258878,0.16680740740734562,0.18728888888881953,0.18791851851844893,0.15592222222216448,0.10328148148144323,0.09585555555552006,0
0.10065555555551828,0.14226296296291027,0.21622592592584583,0.22636666666658284,0.1402407407406888,0.09342222222218761,0.08082592592589599,0
0.06619999999997549,0.12772592592587861,0.27617407407397176,0.2740925925924911,0.1399333333332815,0.06582222222219784,0.050051851851833314,0
0.10424814814810954,0.1780407407406748,0.18631481481474582,0.1699296296295667,0.15570740740734973,0.10794814814810817,0.09781111111107488,0
0.10198888888885112,0.15968888888882973,0.2044074074073317,0.20352962962955426,0.15180740740735119,0.0938814814814467,0.08469629629626493,0
0.12914814814810033,0.1730777777777137,0.15953703703697794,0.14777777777772305,0.14441851851846502,0.12881481481476711,0.1172259259258825,0
0.10318888888885067,0.15275925925920267,0.19540740740733503,0.19669259259251975,0.1508925925925367,0.10734444444440469,0.09371481481478011,0
0.11082222222218117,0.17069999999993676,0.17478518518512046,0.1693222222221595,0.15854074074068203,0.10796666666662667,0.10786296296292301,0
0.13878518518513377,0.16572222222216085,0.14268148148142865,0.14464444444439087,0.16061481481475534,0.1364444444443939,0.11110740740736626,0
0.12682592592587896,0.16242222222216207,0.15972222222216306,0.16809259259253034,0.1561222222221644,0.12467037037032419,0.10214444444440661,0
0.10709629629625662,0.16762592592586384,0.18101481481474777,0.18930740740733729,0.15779629629623784,0.10311111111107292,0.09404814814811331,0
0.10971851851847789,0.14845185185179688,0.19618518518511252,0.20390370370362818,0.15072222222216639,0.1076814814814416,0.08333703703700616,0
0.12827037037032285,0.15672592592586787,0.16258148148142126,0.16826296296290064,0.15531111111105358,0.12507037037032404,0.10377777777773935,0
0.13879259259254118,0.1612370370369773,0.14287777777772487,0.1464148148147606,0.1649962962962352,0.13139999999995133,0.11428148148143916,0
0.12761851851847125,0.15844814814808947,0.16021481481475547,0.15712962962957144,0.16307407407401367,0.1218333333332882,0.11168148148144012,0
0.1094296296295891,0.16402592592586518,0.18240370370363615,0.1764296296295643,0.15641111111105319,0.116411111111068,0.09488888888885375,0
0.13340370370365429,0.1696259259258631,0.1451592592592055,0.14560740740735348,0.15412592592586885,0.13113703703698848,0.12094074074069595,0
0.10541111111107207,0.15878518518512638,0.18967037037030013,0.19541111111103873,0.1518296296295734,0.1057814814814423,0.09311111111107663,0
0.12400370370365778,0.16105555555549592,0.15778148148142304,0.16782592592586376,0.1656555555554942,0.11825555555551176,0.10542222222218317,0
0.14142222222216985,0.15895555555549667,0.15093703703698114,0.15904814814808924,0.1569185185184604,0.13044074074069242,0.1022777777777399,0
0.13550370370365353,0.1710814814814181,0.1496222222221668,0.141059259259207,0.16158518518512535,0.13064444444439605,0.11050370370366278,0
0.14441111111105762,0.16299629629623594,0.14408148148142813,0.14762962962957496,0.15838888888883024,0.13432592592587617,0.10816666666662661,0
0.12285925925921376,0.166740740740679,0.14541481481476096,0.14472962962957603,0.16544814814808687,0.13857037037031905,0.11623703703699399,0
0.13398518518513555,0.16855185185178942,0.1569074074073493,0.15761111111105275,0.15955555555549647,0.12522962962958326,0.0981592592592229,0
0.12729999999995284,0.16225185185179175,0.15544444444438688,0.1608851851851256,0.1538777777777208,0.12243333333328799,0.11780740740736377,0
0.12875925925921158,0.16022592592586657,0.1586518518517931,0.16555925925919793,0.1529481481480915,0.12790740740736004,0.1059481481481089,0
0.10790370370366374,0.18206666666659924,0.18018148148141475,0.1572518518517936,0.15464814814809086,0.113399999999958,0.10454814814810942,0
0.07030740740738137,0.15698148148142335,0.24235925925916948,0.23496296296287594,0.144207407407354,0.08292592592589522,0.06825555555553027,0
0.1326185185184694,0.16792222222216002,0.1550111111110537,0.1486592592592042,0.15072222222216639,0.12725555555550844,0.11781111111106747,0
0.11016666666662586,0.16677407407401232,0.1759666666666015,0.18609999999993107,0.15349999999994315,0.10612222222218291,0.10137037037033282,0
0.10676666666662712,0.16465185185179088,0.18782222222215267,0.18111851851845143,0.1478666666666119,0.10915555555551512,0.10261851851848051,0
0.12104444444439962,0.16362592592586533,0.16652962962956794,0.17428148148141692,0.1594555555554965,0.11246666666662501,0.1025962962962583,0
0.14289259259253967,0.1699370370369741,0.1318185185184697,0.1353185185184684,0.16277407407401379,0.1359592592592089,0.12129999999995507,0
0.12651111111106425,0.17464814814808347,0.1620148148147548,0.14397777777772444,0.15047407407401833,0.12854074074069313,0.11383333333329117,0
0.12279629629625081,0.17325925925919508,0.15655185185179388,0.15473333333327602,0.16092962962957003,0.12334444444439877,0.10838518518514505,0
0.1105592592592183,0.17802592592586,0.17911111111104477,0.16712222222216033,0.1520222222221659,0.10987407407403338,0.10328518518514693,0
0.12510370370365737,0.15530370370364618,0.1702222222221592,0.17260740740734348,0.15932962962957062,0.1176851851851416,0.0997481481481112,0
0.15938148148142245,0.16475185185179084,0.1140407407406985,0.11826296296291916,0.16109259259253292,0.14849259259253758,0.13397777777772815,0
0.08299999999996927,0.1491296296295744,0.2234999999999172,0.2301259259258407,0.14745185185179724,0.08680370370367155,0.07998888888885926,0
0.09442222222218725,0.17388888888882448,0.20131851851844396,0.17571851851845344,0.1557814814814238,0.098481481481445,0.10038888888885171,0
0.1145148148147724,0.16096296296290336,0.1778962962962304,0.18770370370363418,0.15587777777772005,0.11427407407403176,0.0887703703703375,0
0.10945555555551502,0.16322592592586546,0.1796444444443779,0.19490370370363153,0.15354074074068388,0.1032296296295914,0.09599999999996445,0
0.10866666666662642,0.15707037037031218,0.19149259259252166,0.19529259259252027,0.1472296296295751,0.1065851851851457,0.09366296296292827,0
0.11262962962958792,0.1588333333332745,0.18697407407400482,0.18379259259252453,0.15269259259253604,0.10329629629625804,0.10178148148144378,0
0.1351629629629129,0.1555185185184609,0.14772222222216752,0.1637444444443838,0.16478148148142044,0.12312592592588033,0.10994444444440372,0
0.11517407407403142,0.15471481481475752,0.18002592592585925,0.18928888888881878,0.15542592592586835,0.10870370370366345,0.09666666666663086,0
0.11809259259254885,0.17544444444437945,0.1596074074073483,0.15418888888883178,0.16180370370364378,0.11615555555551253,0.11470740740736492,0
0.14491481481476115,0.15557037037031274,0.12396666666662075,0.13399999999995038,0.16825925925919694,0.1400629629629111,0.1332259259258766,0
0.11724814814810472,0.16288148148142115,0.16780370370364156,0.18225925925919176,0.160270370370311,0.10962962962958903,0.0999074074073704,0
0.12555555555550904,0.1613888888888291,0.16577407407401268,0.16554814814808683,0.15083703703698118,0.12359259259254682,0.10730370370366396,0
0.16021481481475547,0.16510370370364255,0.12034444444439987,0.12076296296291823,0.156425925925868,0.1542444444443873,0.12290370370365819,0
0.12903333333328554,0.16055185185179238,0.15346296296290612,0.16890740740734486,0.16050740740734795,0.121499999999955,0.10603703703699777,0
0.09738888888885282,0.17103333333326998,0.20259629629622125,0.18225925925919176,0.14773703703698232,0.10425185185181324,0.09473333333329825,0
0.0968740740740382,0.17512222222215737,0.19775925925918603,0.1821518518517844,0.15484074074068338,0.10124074074070324,0.09201111111107703,0
0.12215555555551032,0.17325185185178768,0.1631296296295692,0.16107037037031072,0.1568999999999419,0.11835185185180802,0.1051407407407018,0
0.11637037037032727,0.15408518518512812,0.1913851851851143,0.18219629629622883,0.14284074074068784,0.11036296296292208,0.1027592592592212,0
0.12879629629624859,0.16764814814808607,0.15367407407401715,0.15435185185179467,0.16410740740734664,0.1259592592592126,0.1054629629629239,0
0.14206666666661405,0.16575555555549418,0.1313592592592106,0.13539259259254244,0.1643851851851243,0.1256407407406942,0.13539999999994984,0
0.13347407407402465,0.15268148148142494,0.14458888888883534,0.16029259259253323,0.1640888888888281,0.1309999999999515,0.1138740740740319,0
0.1151481481481055,0.15242962962957318,0.13972962962957788,0.15495185185179447,0.16845555555549316,0.1474185185184639,0.12186666666662153,0
0.11699629629625297,0.1642037037036429,0.17000740740734444,0.17810740740734143,0.1604148148147554,0.11257777777773609,0.09769259259255642,0
0.09223333333329917,0.1424703703703176,0.21747777777769722,0.22845925925917465,0.14411851851846513,0.09265555555552124,0.08258518518515459,0
0.1277111111110638,0.16280370370364342,0.15846666666660797,0.16506296296290182,0.16492962962956853,0.12304814814810257,0.09797777777774148,0
0.14875925925920416,0.17029629629623322,0.1332444444443951,0.1302407407406925,0.16147777777771796,0.143722222222169,0.11225925925921768,0
0.10874814814810788,0.1788296296295634,0.17875185185178566,0.16354444444438387,0.15731481481475654,0.11019259259255178,0.10261851851848051,0
0.0928999999999656,0.1685148148147524,0.21002962962955185,0.1934481481480765,0.15282962962957303,0.09554814814811276,0.0867296296295975,0
0.09438518518515022,0.16664814814808643,0.21137777777769948,0.18394814814808003,0.1548925925925352,0.09354074074070609,0.09520740740737214,0
0.1084740740740339,0.16070370370364417,0.17879629629623006,0.1826518518517842,0.15821481481475622,0.10699999999996038,0.10415925925922068,0
0.12264444444439902,0.168855555555493,0.16746666666660465,0.15704444444438628,0.15920740740734843,0.11899629629625222,0.105785185185146,0
0.09033333333329988,0.13731111111106026,0.2294925925925076,0.24991111111101855,0.1386851851851338,0.08201481481478444,0.07225185185182509,0
0.11758888888884533,0.1637444444443838,0.16764444444438234,0.16569629629623492,0.1588222222221634,0.119285185185141,0.10721851851847881,0
0.14398888888883557,0.16474074074067974,0.13920740740735585,0.14434444444439098,0.16332592592586542,0.13592222222217187,0.1084703703703302,0
0.11382592592588377,0.15547037037031278,0.18374074074067268,0.1848999999999315,0.14863333333327827,0.11174444444440305,0.10168518518514752,0
0.09727407407403804,0.15557037037031274,0.20227037037029547,0.21864444444436346,0.15238888888883245,0.0894185185184854,0.08443333333330207,0
0.13542592592587577,0.16561111111104979,0.15473703703697972,0.14727407407401952,0.1526370370369805,0.12599629629624964,0.11831851851847469,0
0.09967407407403715,0.1634333333332728,0.16067037037031087,0.1785074074073413,0.16090740740734782,0.1233999999999543,0.11340740740736541,0
0.1359592592592089,0.1602666666666073,0.14224444444439177,0.1621629629629029,0.1605925925925331,0.1281481481481007,0.11062592592588495,0
0.09040740740737392,0.17076666666660342,0.2050592592591833,0.1953740740740017,0.15226666666661026,0.09427037037033545,0.09185555555552154,0
0.10665555555551605,0.16749999999993798,0.1900962962962259,0.17061481481475163,0.14347037037031724,0.12016296296291845,0.10149999999996241,0
0.10342592592588762,0.1669222222221604,0.18590740740733855,0.17640370370363836,0.15541111111105355,0.1095777777777372,0.10235185185181395,0
0.1315185185184698,0.16746296296290095,0.14500370370365,0.1502851851851295,0.16588888888882744,0.13034814814809986,0.10949259259255203,0
0.09954444444440758,0.14660740740735312,0.21311851851843958,0.21099259259251443,0.14639629629624207,0.09645925925922354,0.08688148148144931,0
0.11332222222218025,0.15797777777771926,0.18558148148141274,0.19449629629622425,0.14907407407401885,0.10567037037033124,0.093877777777743,0
0.10115185185181438,0.15810370370364515,0.19356666666659497,0.20357037037029496,0.1545333333332761,0.09850370370366722,0.09057037037033683,0
0.10652592592588647,0.154385185185128,0.19400740740733555,0.20574814814807194,0.15281851851846193,0.10457777777773905,0.0819370370370067,0
0.09015555555552217,0.1603777777777184,0.20348518518510983,0.19182592592585487,0.15555555555549794,0.11090740740736633,0.08769259259256011,0
0.10616666666662734,0.15868518518512642,0.18716666666659734,0.19952222222214833,0.14892222222216706,0.10429259259255397,0.09524444444440917,0
0.13975185185180009,0.16514814814808698,0.13999259259254074,0.14587777777772376,0.15966296296290383,0.13069259259254418,0.11887407407403004,0
0.1343592592592095,0.16678518518512342,0.14251851851846573,0.1505740740740183,0.1640666666666059,0.12342962962958391,0.11826666666662286,0
0.14672962962957528,0.16688148148141968,0.12336296296291727,0.12829259259254508,0.1650259259258648,0.13292222222217298,0.13678518518513452,0
0.09971111111107418,0.17326666666660248,0.18365555555548754,0.17512962962956477,0.155666666666609,0.11532592592588321,0.09724444444440843,0
0.11517407407403142,0.15705185185179368,0.17795185185178594,0.18715555555548624,0.15589999999994225,0.11232592592588432,0.09444074074070576,0
0.10675185185181231,0.168818518518456,0.18929259259252249,0.17527037037030546,0.15172962962957343,0.10627777777773842,0.10185925925922153,0
0.1108629629629219,0.14701851851846406,0.19894444444437076,0.19514814814807588,0.1516703703703142,0.10852962962958944,0.0878259259258934,0
0.12592962962958298,0.16036296296290356,0.17085555555549228,0.16329999999993952,0.14664444444439012,0.12200370370365851,0.11090370370366263,0
0.09669629629626049,0.17318148148141735,0.19657777777770497,0.18477407407400565,0.1497740740740186,0.10202592592588813,0.09697037037033446,0
0.11460370370366126,0.15809999999994145,0.1843740740740058,0.18255925925919164,0.15290370370364706,0.1051481481481092,0.10231111111107322,0
0.14066296296291086,0.17017407407401106,0.13126666666661804,0.13155555555550683,0.1636111111110505,0.1354740740740239,0.12725555555550844,0
0.13331851851846915,0.1699370370369741,0.1497592592592038,0.13999629629624444,0.16226666666660658,0.12565555555550903,0.11906666666662256,0
0.1332629629629136,0.16751481481475278,0.14621111111105695,0.14207777777772515,0.16880740740734487,0.1278481481481008,0.11427777777773546,0
0.12359629629625052,0.16175925925919935,0.17129629629623286,0.16874444444438194,0.15731851851846027,0.11314074074069884,0.10414444444440588,0
0.12169629629625123,0.16482592592586487,0.1751814814814166,0.16631481481475321,0.14952592592587055,0.11777407407403045,0.10468148148144271,0
0.10964074074070013,0.1586666666666079,0.19038518518511466,0.18909629629622626,0.14957037037031498,0.10852962962958944,0.09411111111107626,0
0.11711481481477144,0.16677407407401232,0.1858111111110423,0.16632962962956802,0.15092222222216634,0.11500370370366111,0.09804444444440813,0
0.16823703703697473,0.17048518518512204,0.11532592592588321,0.1146629629629205,0.15227407407401766,0.14848148148142648,0.13053333333328498,0
0.12396296296291705,0.1669629629629011,0.15505185185179443,0.1569148148147567,0.16572222222216085,0.1137296296295875,0.11765555555551198,0
0.10743703703699725,0.16622592592586435,0.18621111111104213,0.18172592592585862,0.1583481481480895,0.1049740740740352,0.09507777777774257,0
0.12527777777773139,0.1667444444443827,0.1606111111110516,0.15860740740734866,0.16005925925919998,0.1291185185184707,0.0995814814814446,0
0.1291444444443966,0.16572962962956825,0.15585555555549782,0.15567777777772013,0.1583518518517932,0.123888888888843,0.11135185185181061,0
0.10062592592588866,0.14719259259253809,0.20007407407399996,0.21722592592584547,0.14999999999994446,0.09371851851848381,0.0911629629629292,0
0.11365185185180976,0.1649962962962352,0.1715666666666031,0.1698222222221593,0.16299629629623594,0.11554444444440165,0.10142222222218465,0
