@relation cancer
@attribute 0 NUMERIC
@attribute 1 NUMERIC
@attribute 2 NUMERIC
@attribute 3 NUMERIC
@attribute 4 NUMERIC
@attribute 5 NUMERIC
@attribute 6 NUMERIC
@attribute 7 NUMERIC
@attribute 8 NUMERIC
@attribute 9 NUMERIC
@attribute 10 NUMERIC
@attribute 11 NUMERIC
@attribute 12 NUMERIC
@attribute 13 NUMERIC
@attribute 14 NUMERIC
@attribute 15 NUMERIC
@attribute 16 NUMERIC
@attribute 17 NUMERIC
@attribute 18 NUMERIC
@attribute 19 NUMERIC
@attribute 20 NUMERIC
@attribute 21 NUMERIC
@attribute 22 NUMERIC
@attribute 23 NUMERIC
@attribute 24 NUMERIC
@attribute 25 NUMERIC
@attribute 26 NUMERIC
@attribute 27 NUMERIC
@attribute 28 NUMERIC
@attribute 29 NUMERIC
@attribute 30 NUMERIC
@attribute 31 NUMERIC
@attribute 32 NUMERIC
@attribute 33 NUMERIC
@attribute 34 NUMERIC
@attribute 35 NUMERIC
@attribute 36 NUMERIC
@attribute 37 NUMERIC
@attribute 38 NUMERIC
@attribute 39 NUMERIC
@attribute 40 NUMERIC
@attribute 41 NUMERIC
@attribute classes {0,1,}
@data
0.03085925925924783,0.016792592592586374,0.010596296296292372,0.006966666666664087,0.005637037037034949,0.005051851851849981,0.004877777777775971,0.004822222222220436,0.004799999999998222,0.004374074074072454,0.004692592592590855,0.004696296296294557,0.004692592592590855,0.005233333333331395,0.005203703703701776,0.006303703703701369,0.006422222222219843,0.0067074074074049235,0.007262962962960273,0.007081481481478859,0.007396296296293557,0.008029629629626656,0.006714814814812328,0.006785185185182672,0.00611481481481255,0.005629629629627544,0.004833333333331543,0.004711111111109366,0.004155555555554017,0.0045666666666649754,0.0038296296296282113,0.004133333333331803,0.0036222222222208806,0.0038962962962948533,0.003955555555554091,0.004592592592590892,0.0055851851851831166,0.0069888888888863,0.009677777777774193,0.015477777777772045,0.03204074074072887,0.6941888888886317,0
0.03855925925924498,0.025166666666657345,0.008774074074070824,0.0036740740740727135,0.002162962962962162,0.001596296296295705,0.0011592592592588298,0.000992592592592225,0.0009888888888885227,0.0008740740740737504,0.0011962962962958532,0.0013777777777772675,0.0015999999999994075,0.001840740740740059,0.0022444444444436134,0.0028444444444433907,0.003737037037035653,0.004385185185183561,0.005466666666664642,0.005903703703701517,0.006677777777775304,0.0079407407407378,0.006111111111108848,0.006070370370368122,0.004981481481479637,0.00451111111110944,0.003259259259258052,0.0031185185185173634,0.002322222222221362,0.0022333333333325062,0.0016222222222216213,0.0015444444444438724,0.0013444444444439465,0.0016037037037031098,0.0015555555555549793,0.001796296296295631,0.0025407407407398,0.0043703703703687515,0.009359259259255792,0.0209629629629552,0.03571851851850529,0.7558111111108312,0
0.03491111111109818,0.014918518518512993,0.011299999999995815,0.006962962962960384,0.005314814814812847,0.0044666666666650125,0.003929629629628174,0.003670370370369011,0.0036296296296282854,0.003803703703702295,0.004062962962961458,0.004444444444442798,0.00484444444444265,0.005677777777775675,0.006388888888886522,0.00711481481481218,0.007585185185182376,0.008677777777774565,0.008977777777774454,0.009644444444440872,0.009948148148144464,0.010374074074070231,0.008577777777774602,0.008262962962959903,0.006407407407405035,0.006329629629627285,0.005137037037035134,0.004640740740739022,0.0038111111111096994,0.0037888888888874856,0.0031185185185173634,0.002988888888887782,0.002881481481480414,0.0031518518518506844,0.0035222222222209176,0.004244444444442872,0.005677777777775675,0.007188888888886226,0.01102222222221814,0.014737037037031579,0.031133333333321803,0.6827296296293768,0
0.0466888888888716,0.01925185185184472,0.015522222222216473,0.009192592592589187,0.005470370370368344,0.003614814814813476,0.0031555555555543868,0.0026370370370360605,0.0026629629629619767,0.002599999999999037,0.00247777777777686,0.00258888888888793,0.0024814814814805622,0.002633333333332358,0.0026703703703693815,0.002955555555554461,0.003214814814813624,0.0034407407407394666,0.0037333333333319507,0.004114814814813291,0.004492592592590929,0.006822222222219695,0.004837037037035245,0.005959259259257052,0.004818518518516734,0.005481481481479452,0.004737037037035282,0.005048148148146279,0.004581481481479785,0.004866666666664864,0.0041703703703688255,0.004740740740738985,0.0040703703703688626,0.004788888888887115,0.0045333333333316544,0.005277777777775823,0.006214814814812513,0.00802222222221925,0.012248148148143612,0.01740740740740096,0.042059259259243684,0.6937148148145579,0
0.03538888888887578,0.01689629629629004,0.01076666666666268,0.0071370370370343935,0.0052407407407388,0.00441481481481318,0.003548148148146834,0.0036666666666653087,0.0037111111111097364,0.0037777777777763784,0.003981481481480007,0.004307407407405812,0.004425925925924287,0.004618518518516808,0.005133333333331432,0.0052592592592573114,0.005759259259257126,0.0060148148148125875,0.006462962962960569,0.006588888888886448,0.006603703703701258,0.008333333333330247,0.006325925925923583,0.007025925925923324,0.005529629629627581,0.006018518518516289,0.004881481481479674,0.005359259259257274,0.004488888888887227,0.00467037037036864,0.004096296296294779,0.00451111111110944,0.004281481481479896,0.004848148148146353,0.004974074074072232,0.005707407407405294,0.006603703703701258,0.008811111111107849,0.012503703703699073,0.014559259259253866,0.034977777777764826,0.6877888888886341,0
0.036118518518505144,0.014892592592587076,0.012381481481476896,0.009774074074070454,0.0077962962962934085,0.006807407407404886,0.005599999999997926,0.005033333333331469,0.00484444444444265,0.004818518518516734,0.004633333333331617,0.0045333333333316544,0.004655555555553832,0.004637037037035319,0.005503703703701665,0.005581481481479415,0.005822222222220065,0.00638518518518282,0.006348148148145797,0.006514814814812402,0.006455555555553164,0.007574074074071269,0.00605185185184961,0.006314814814812476,0.005170370370368455,0.00535185185184987,0.004607407407405701,0.005088888888887004,0.0042703703703687885,0.004777777777776008,0.004085185185183672,0.004518518518516845,0.004040740740739244,0.004781481481479711,0.005033333333331469,0.0058851851851830055,0.007685185185182339,0.009477777777774267,0.012548148148143501,0.012818518518513771,0.03711481481480107,0.6736666666664172,0
0.036833333333319694,0.02339629629628763,0.009329629629626175,0.004470370370368714,0.0035851851851838572,0.002677777777776786,0.0023851851851843017,0.002222222222221399,0.002196296296295483,0.002155555555554757,0.002122222222221436,0.002222222222221399,0.0022592592592584225,0.002455555555554646,0.0025851851851842276,0.0024370370370361345,0.0027592592592582373,0.0028925925925915212,0.0032851851851839683,0.003292592592591373,0.00392222222222077,0.004648148148146427,0.0036111111111097735,0.0036111111111097735,0.0031444444444432796,0.0031444444444432796,0.0025925925925916323,0.0026962962962952977,0.002377777777776897,0.0025185185185175856,0.0021444444444436504,0.002488888888887967,0.0021518518518510547,0.002466666666665753,0.0024259259259250274,0.0029518518518507585,0.0038111111111096994,0.005140740740738837,0.00979999999999637,0.020444444444436872,0.035966666666653345,0.7623777777774954,0
0.03854444444443017,0.02139629629628837,0.011662962962958644,0.006762962962960458,0.005644444444442354,0.004759259259257497,0.00435185185185024,0.0039703703703689,0.004051851851850351,0.0037111111111097364,0.0037777777777763784,0.00368518518518382,0.0036407407407393925,0.0034740740740727876,0.003259259259258052,0.0037444444444430574,0.003892592592591151,0.004648148148146427,0.0055851851851831166,0.006725925925923435,0.0073333333333306175,0.006851851851849314,0.005429629629627618,0.005377777777775786,0.003951851851850388,0.004329629629628026,0.0031370370370358753,0.0031518518518506844,0.002377777777776897,0.002444444444443539,0.00187407407407338,0.0020185185185177708,0.0019925925925918546,0.0021333333333325433,0.0021370370370362456,0.0026592592592582743,0.003537037037035727,0.006533333333330914,0.011314814814810625,0.019699999999992703,0.03513333333332032,0.7192925925923261,0
0.022892592592584114,0.013248148148143242,0.007311111111108403,0.005707407407405294,0.005185185185183265,0.00457407407407238,0.00452592592592425,0.004707407407405664,0.004751851851850092,0.005037037037035171,0.005433333333331321,0.006233333333331025,0.0069703703703677886,0.00760740740740459,0.008611111111107923,0.00917777777777438,0.01029259259258878,0.010537037037033134,0.010966666666662605,0.010940740740736688,0.011092592592588484,0.012433333333328729,0.009722222222218621,0.01007037037036664,0.008670370370367159,0.008399999999996889,0.007196296296293631,0.007085185185182561,0.005507407407405368,0.005251851851849907,0.004451851851850203,0.004659259259257534,0.004229629629628063,0.0042037037037021465,0.0042370370370354675,0.004244444444442872,0.00468518518518345,0.0059185185185163264,0.009381481481478007,0.012888888888884115,0.028359259259248756,0.6625999999997546,0
0.038840740740726354,0.022840740740732283,0.015007407407401849,0.007262962962960273,0.00452592592592425,0.003022222222221103,0.002307407407406553,0.001996296296295557,0.0018481481481474637,0.0015999999999994075,0.0015703703703697888,0.0016925925925919657,0.001662962962962347,0.0017703703703697148,0.0018888888888881892,0.0020592592592584965,0.0023148148148139573,0.002714814814813809,0.002981481481480377,0.0032740740740728616,0.0034444444444431685,0.005129629629627729,0.003333333333332099,0.003714814814813439,0.00303333333333221,0.003581481481480155,0.0025629629629620137,0.0030740740740729357,0.002474074074073158,0.002640740740739763,0.002322222222221362,0.0029259259259248422,0.0022666666666658272,0.002966666666665568,0.002848148148147093,0.00368518518518382,0.004885185185183376,0.007422222222219473,0.013188888888884004,0.01924814814814102,0.03879629629628193,0.7452740740737981,0
